source;APs;original NL;original LTL;Spot LTL;lifted_LTL
warehouse.jsonl;"['get_help', '""search(dog)""']";Get help and search the dog never coincide, yet one of them is always true.;"G ( ! ( ""get_help"" & ""search(dog)"" ) ) & G ( ""get_help"" | ""search(dog)"" )";"G!(get_help & ""search(dog)"") & G(get_help | ""search(dog)"")";G!(ap_0 & ap_1) & G(ap_0 | ap_1)
warehouse.jsonl;"['""pickup(cup)""', '""search(refrigerator)""']";Search for the refrigerator must keep holding until, from some point on, pickup the cup holds infinitely often.;"""search(refrigerator)"" U ( G ( F ""pickup(cup)"" ) )";"""search(refrigerator)"" U GF""pickup(cup)""";ap_1 U GFap_0
warehouse.jsonl;"['""deliver(teddy-bear,loading_dock)""']";This controller must always avoid handing over the teddy-bear to the loading_dock.;"G ( ! ""deliver(teddy-bear,loading_dock)"" )";"G!""deliver(teddy-bear,loading_dock)""";G!ap_0
warehouse.jsonl;['get_help', 'idle'];Idle must hold until get_help does, or else idle holds forever.;"( ""idle"" U ""get_help"" ) | G ""idle""";(idle U get_help) | Gidle;(ap_1 U ap_0) | Gap_1
warehouse.jsonl;"['""pickup(spoon)""', '""pickup(cup)""']";Either pickup the cup or pickup the spoon happens infinitely often.;"G F ""pickup(cup)"" | G F ""pickup(spoon)""";"GF""pickup(cup)"" | GF""pickup(spoon)""";GFap_1 | GFap_0
warehouse.jsonl;"['get_help', 'idle', '""search(vase)""']";Whenever search the vase and idle are equal, idle and get_help are equal as well.;"G ( ( ""search(vase)"" <-> ""idle"" ) -> ( ""idle"" <-> ""get_help"" ) )";"G((idle <-> ""search(vase)"") -> (get_help <-> idle))";G((ap_1 <-> ap_2) -> (ap_0 <-> ap_1))
warehouse.jsonl;"['""search(sheep)""']";From some point onwards, search the sheep never occurs again.;"F G ! ""search(sheep)""";"FG!""search(sheep)""";FG!ap_0
warehouse.jsonl;"['get_help', 'idle', '""pickup(cup)""']";If get_help holds and idle holds next, then pickup the cup holds in the step after that.;"G ( ""get_help"" & X ""idle"" -> X X ""pickup(cup)"" )";"G((get_help & Xidle) -> XX""pickup(cup)"")";G((ap_0 & Xap_1) -> XXap_2)
warehouse.jsonl;"['""pickup(orange)""']";Collect the orange holds at all times.;"G ""pickup(orange)""";"G""pickup(orange)""";Gap_0
warehouse.jsonl;"['get_help', 'idle', '""deliver(frisbee,loading_dock)""']";If get_help holds, then in the next step deliver the frisbee to the loading_dock persists until standing by holds, or else deliver the frisbee to the loading_dock holds forever.;"""get_help"" -> X ( ( ""deliver(frisbee,loading_dock)"" U ""idle"" ) | G ""deliver(frisbee,loading_dock)"" )";"get_help -> X((""deliver(frisbee,loading_dock)"" U idle) | G""deliver(frisbee,loading_dock)"")";ap_0 -> X((ap_2 U ap_1) | Gap_2)
warehouse.jsonl;"['""deliver(cell_phone,loading_dock)""']";Deliver the cell_phone to the loading_dock holds at all times.;"G ""deliver(cell_phone,loading_dock)""";"G""deliver(cell_phone,loading_dock)""";Gap_0
warehouse.jsonl;"['""search(bottle)""']";From some point onwards, search the bottle never occurs again.;"F G ! ""search(bottle)""";"FG!""search(bottle)""";FG!ap_0
warehouse.jsonl;"['idle', '""deliver(truck,loading_dock)""', '""pickup(wine_glass)""']";If idle holds and pickup the wine_glass holds next, then deliver the truck to the loading_dock holds in the step after that.;"G ( ""idle"" & X ""pickup(wine_glass)"" -> X X ""deliver(truck,loading_dock)"" )";"G((idle & X""pickup(wine_glass)"") -> XX""deliver(truck,loading_dock)"")";G((ap_0 & Xap_2) -> XXap_1)
warehouse.jsonl;"['""pickup(teddy-bear)""', '""deliver(keyboard,loading_dock)""', '""search(giraffe)""']";If search the giraffe holds and deliver the keyboard to the loading_dock holds next, then pickup the teddy-bear holds in the step after that.;"G ( ""search(giraffe)"" & X ""deliver(keyboard,loading_dock)"" -> X X ""pickup(teddy-bear)"" )";"G((""search(giraffe)"" & X""deliver(keyboard,loading_dock)"") -> XX""pickup(teddy-bear)"")";G((ap_2 & Xap_1) -> XXap_0)
warehouse.jsonl;"['""pickup(aeroplane)""', '""pickup(skateboard)""']";Collect the aeroplane must keep holding until, from some point on, pickup the skateboard holds infinitely often.;"""pickup(aeroplane)"" U ( G ( F ""pickup(skateboard)"" ) )";"""pickup(aeroplane)"" U GF""pickup(skateboard)""";ap_0 U GFap_1
warehouse.jsonl;"['idle', '""deliver(fire_hydrant,shelf)""', '""deliver(vase,loading_dock)""']";If every deliver the fire_hydrant to the shelf is eventually followed by deliver the vase to the loading_dock, then idle must occur infinitely often.;"G ( ""deliver(fire_hydrant,shelf)"" -> F ""deliver(vase,loading_dock)"" ) -> G F ""idle""";"G(""deliver(fire_hydrant,shelf)"" -> F""deliver(vase,loading_dock)"") -> GFidle";G(ap_1 -> Fap_2) -> GFap_0
warehouse.jsonl;"['""search(baseball_bat)""']";You must eventually, avoid searching for the baseball_bat.;"F ( ! ""search(baseball_bat)"" )";"F!""search(baseball_bat)""";F!ap_0
warehouse.jsonl;"['idle', '""search(toothbrush)""']";If search the toothbrush happens infinitely often, then so does idle.;"G F ""search(toothbrush)"" -> G F ""idle""";"GF""search(toothbrush)"" -> GFidle";GFap_1 -> GFap_0
warehouse.jsonl;"['""pickup(person)""', '""pickup(fire_hydrant)""', '""search(keyboard)""']";If search the keyboard holds and pickup the person holds next, then pickup the fire_hydrant holds in the step after that.;"G ( ""search(keyboard)"" & X ""pickup(person)"" -> X X ""pickup(fire_hydrant)"" )";"G((""search(keyboard)"" & X""pickup(person)"") -> XX""pickup(fire_hydrant)"")";G((ap_2 & Xap_0) -> XXap_1)
warehouse.jsonl;"['""pickup(donut)""', '""search(parking_meter)""', '""pickup(bed)""']";Whenever pickup the bed and pickup the donut are equal, pickup the donut and search the parking_meter are equal as well.;"G ( ( ""pickup(bed)"" <-> ""pickup(donut)"" ) -> ( ""pickup(donut)"" <-> ""search(parking_meter)"" ) )";"G((""pickup(bed)"" <-> ""pickup(donut)"") -> (""pickup(donut)"" <-> ""search(parking_meter)""))";G((ap_2 <-> ap_0) -> (ap_0 <-> ap_1))
warehouse.jsonl;"['idle', '""deliver(sofa,loading_dock)""']";Globally, it is not the case that both idle and deliver the sofa to the loading_dock hold simultaneously.;"G ( ! ( ""idle"" & ""deliver(sofa,loading_dock)"" ) )";"G!(""deliver(sofa,loading_dock)"" & idle)";G!(ap_1 & ap_0)
warehouse.jsonl;"['idle', '""pickup(toaster)""', '""deliver(skateboard,loading_dock)""']";Whenever neither idle nor deliver the skateboard to the loading_dock holds, pickup the toaster eventually holds.;"G ( ! ( ""idle"" & ""deliver(skateboard,loading_dock)"" ) -> F ""pickup(toaster)"" )";"G(!(""deliver(skateboard,loading_dock)"" & idle) -> F""pickup(toaster)"")";G(!(ap_2 & ap_0) -> Fap_1)
warehouse.jsonl;['idle'];The system must always avoid idleing.;"G ( ! ""idle"" )";G!idle;G!ap_0
warehouse.jsonl;['get_help', 'idle'];Globally, if idle occurs then finally get_help happens.;"G ( ""idle"" -> F ""get_help"" )";G(idle -> Fget_help);G(ap_1 -> Fap_0)
warehouse.jsonl;"['get_help', '""deliver(zebra,shelf)""', '""search(dog)""']";If get_help holds, then in the next step deliver the zebra to the shelf persists until search the dog holds, or else deliver the zebra to the shelf holds forever.;"""get_help"" -> X ( ( ""deliver(zebra,shelf)"" U ""search(dog)"" ) | G ""deliver(zebra,shelf)"" )";"get_help -> X((""deliver(zebra,shelf)"" U ""search(dog)"") | G""deliver(zebra,shelf)"")";ap_0 -> X((ap_1 U ap_2) | Gap_1)
warehouse.jsonl;"['idle', '""deliver(oven,shelf)""']";If idle ever holds, deliver the oven to the shelf must have held beforehand.;"( F ""idle"" ) -> ( ! ""idle"" U ( ""deliver(oven,shelf)"" & ! ""idle"" ) )";"Fidle -> (!idle U (""deliver(oven,shelf)"" & !idle))";Fap_0 -> (!ap_0 U (ap_1 & !ap_0))
warehouse.jsonl;['get_help', 'idle'];Either get_help happens infinitely often, or idle happens in the next step.;"G F ""get_help"" | X ""idle""";GFget_help | Xidle;GFap_0 | Xap_1
warehouse.jsonl;"['get_help', 'idle', '""deliver(bed,shelf)""']";Whenever neither get_help nor idle holds, deliver the bed to the shelf eventually holds.;"G ( ! ( ""get_help"" & ""idle"" ) -> F ""deliver(bed,shelf)"" )";"G(!(get_help & idle) -> F""deliver(bed,shelf)"")";G(!(ap_0 & ap_1) -> Fap_2)
warehouse.jsonl;"['""deliver(tennis_racket,loading_dock)""']";Deliver the tennis_racket to the loading_dock holds at all times.;"G ""deliver(tennis_racket,loading_dock)""";"G""deliver(tennis_racket,loading_dock)""";Gap_0
warehouse.jsonl;"['get_help', '""deliver(aeroplane,loading_dock)""']";Request assistance must hold until handing over the aeroplane to the loading_dock does, or else get_help holds forever.;"( ""get_help"" U ""deliver(aeroplane,loading_dock)"" ) | G ""get_help""";"(get_help U ""deliver(aeroplane,loading_dock)"") | Gget_help";(ap_0 U ap_1) | Gap_0
warehouse.jsonl;['get_help', 'idle'];Idle can only happen after geting help.;"! ""idle"" U ""get_help""";!idle U get_help;!ap_1 U ap_0
warehouse.jsonl;"['""pickup(oven)""']";This controller must eventually, avoid pickuping the oven.;"F ( ! ""pickup(oven)"" )";"F!""pickup(oven)""";F!ap_0
warehouse.jsonl;"['""deliver(bus,shelf)""', '""search(parking_meter)""', '""deliver(elephant,loading_dock)""']";If every deliver the bus to the shelf is eventually followed by delivering the elephant to the loading_dock, then search the parking_meter must occur infinitely often.;"G ( ""deliver(bus,shelf)"" -> F ""deliver(elephant,loading_dock)"" ) -> G F ""search(parking_meter)""";"G(""deliver(bus,shelf)"" -> F""deliver(elephant,loading_dock)"") -> GF""search(parking_meter)""";G(ap_0 -> Fap_2) -> GFap_1
warehouse.jsonl;"['""pickup(sandwich)""']";You must always avoid pickup the sandwich.;"G ( ! ""pickup(sandwich)"" )";"G!""pickup(sandwich)""";G!ap_0
warehouse.jsonl;"['get_help', '""deliver(umbrella,shelf)""']";Our agent must eventually get_help or deliver the umbrella to the shelf.;"F ( ""get_help"" | ""deliver(umbrella,shelf)"" )";"F(""deliver(umbrella,shelf)"" | get_help)";F(ap_1 | ap_0)
warehouse.jsonl;"['get_help', '""search(kite)""']";If get_help ever holds, search the kite must have held beforehand.;"( F ""get_help"" ) -> ( ! ""get_help"" U ( ""search(kite)"" & ! ""get_help"" ) )";"Fget_help -> (!get_help U (!get_help & ""search(kite)""))";Fap_0 -> (!ap_0 U (!ap_0 & ap_1))
warehouse.jsonl;"['get_help', 'idle', '""search(skis)""']";If get_help holds, then in the next step search the skis persists until remaining still holds, or else search the skis holds forever.;"""get_help"" -> X ( ( ""search(skis)"" U ""idle"" ) | G ""search(skis)"" )";"get_help -> X((""search(skis)"" U idle) | G""search(skis)"")";ap_0 -> X((ap_2 U ap_1) | Gap_2)
warehouse.jsonl;"['""deliver(bicycle,loading_dock)""', '""deliver(tennis_racket,shelf)""', '""pickup(frisbee)""']";Whenever neither deliver the tennis_racket to the shelf nor deliver the bicycle to the loading_dock holds, pickup the frisbee eventually holds.;"G ( ! ( ""deliver(tennis_racket,shelf)"" & ""deliver(bicycle,loading_dock)"" ) -> F ""pickup(frisbee)"" )";"G(!(""deliver(bicycle,loading_dock)"" & ""deliver(tennis_racket,shelf)"") -> F""pickup(frisbee)"")";G(!(ap_0 & ap_1) -> Fap_2)
warehouse.jsonl;"['get_help', 'idle', '""deliver(toothbrush,loading_dock)""']";If get_help holds, then in the next step deliver the toothbrush to the loading_dock persists until remaining still holds, or else deliver the toothbrush to the loading_dock holds forever.;"""get_help"" -> X ( ( ""deliver(toothbrush,loading_dock)"" U ""idle"" ) | G ""deliver(toothbrush,loading_dock)"" )";"get_help -> X((""deliver(toothbrush,loading_dock)"" U idle) | G""deliver(toothbrush,loading_dock)"")";ap_0 -> X((ap_2 U ap_1) | Gap_2)
warehouse.jsonl;"['get_help', '""search(skis)""', '""search(apple)""']";If search the skis holds, then in the next step search the apple persists until calling for help holds, or else search the apple holds forever.;"""search(skis)"" -> X ( ( ""search(apple)"" U ""get_help"" ) | G ""search(apple)"" )";"""search(skis)"" -> X((""search(apple)"" U get_help) | G""search(apple)"")";ap_1 -> X((ap_2 U ap_0) | Gap_2)
warehouse.jsonl;['idle'];Idle holds at all times.;"G ""idle""";Gidle;Gap_0
warehouse.jsonl;"['get_help', '""search(tie)""']";If get_help ever holds, search the tie must have held beforehand.;"( F ""get_help"" ) -> ( ! ""get_help"" U ( ""search(tie)"" & ! ""get_help"" ) )";"Fget_help -> (!get_help U (!get_help & ""search(tie)""))";Fap_0 -> (!ap_0 U (!ap_0 & ap_1))
warehouse.jsonl;"['get_help', 'idle', '""search(scissors)""']";Whenever search the scissors and idle are equal, idle and get_help are equal as well.;"G ( ( ""search(scissors)"" <-> ""idle"" ) -> ( ""idle"" <-> ""get_help"" ) )";"G((idle <-> ""search(scissors)"") -> (get_help <-> idle))";G((ap_1 <-> ap_2) -> (ap_0 <-> ap_1))
warehouse.jsonl;"['""pickup(teddy-bear)""']";Collect the teddy-bear holds at all times.;"G ""pickup(teddy-bear)""";"G""pickup(teddy-bear)""";Gap_0
warehouse.jsonl;"['""search(orange)""']";Search for the orange holds at all times.;"G ""search(orange)""";"G""search(orange)""";Gap_0
warehouse.jsonl;"['""pickup(giraffe)""']";The system must always avoid pickuping the giraffe.;"G ( ! ""pickup(giraffe)"" )";"G!""pickup(giraffe)""";G!ap_0
warehouse.jsonl;"['""deliver(microwave,loading_dock)""']";Drop off the microwave to the loading_dock holds at all times.;"G ""deliver(microwave,loading_dock)""";"G""deliver(microwave,loading_dock)""";Gap_0
warehouse.jsonl;['get_help'];You must eventually, avoid calling for help.;"F ( ! ""get_help"" )";F!get_help;F!ap_0
warehouse.jsonl;['get_help'];Call for help holds at all times.;"G ""get_help""";Gget_help;Gap_0
warehouse.jsonl;"['get_help', '""search(orange)""']";When search the orange happens, get_help must hold now or in the next step.;"G ( ""search(orange)"" -> ( ""get_help"" | X ""get_help"" ) )";"G(""search(orange)"" -> (get_help | Xget_help))";G(ap_1 -> (ap_0 | Xap_0))
warehouse.jsonl;"['""pickup(sink)""']";Collect the sink should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""pickup(sink)"" & X ""pickup(sink)"" ) )";"!G!(""pickup(sink)"" & X""pickup(sink)"")";!G!(ap_0 & Xap_0)
warehouse.jsonl;"['""pickup(hair-drier)""', '""deliver(motorbike,shelf)""']";Globally, it is not the case that both pickup the hair-drier and deliver the motorbike to the shelf hold simultaneously.;"G ( ! ( ""pickup(hair-drier)"" & ""deliver(motorbike,shelf)"" ) )";"G!(""deliver(motorbike,shelf)"" & ""pickup(hair-drier)"")";G!(ap_1 & ap_0)
warehouse.jsonl;"['idle', '""pickup(hair-drier)""', '""deliver(knife,shelf)""']";If every idle is eventually followed by picking up the hair-drier, then deliver the knife to the shelf must occur infinitely often.;"G ( ""idle"" -> F ""pickup(hair-drier)"" ) -> G F ""deliver(knife,shelf)""";"G(idle -> F""pickup(hair-drier)"") -> GF""deliver(knife,shelf)""";G(ap_0 -> Fap_1) -> GFap_2
warehouse.jsonl;"['get_help', '""pickup(book)""', '""deliver(snowboard,loading_dock)""']";If get_help holds, then in the next step deliver the snowboard to the loading_dock persists until pickuping the book holds, or else deliver the snowboard to the loading_dock holds forever.;"""get_help"" -> X ( ( ""deliver(snowboard,loading_dock)"" U ""pickup(book)"" ) | G ""deliver(snowboard,loading_dock)"" )";"get_help -> X((""deliver(snowboard,loading_dock)"" U ""pickup(book)"") | G""deliver(snowboard,loading_dock)"")";ap_0 -> X((ap_2 U ap_1) | Gap_2)
warehouse.jsonl;"['""search(hair-drier)""', '""search(scissors)""']";Whenever search the hair-drier holds, from the next step onwards search the scissors will eventually hold.;"G ( ""search(hair-drier)"" -> X F ""search(scissors)"" )";"G(""search(hair-drier)"" -> XF""search(scissors)"")";G(ap_0 -> XFap_1)
warehouse.jsonl;"['""search(umbrella)""', '""search(broccoli)""', '""pickup(toilet)""']";If search the umbrella holds and pickup the toilet holds next, then search the broccoli holds in the step after that.;"G ( ""search(umbrella)"" & X ""pickup(toilet)"" -> X X ""search(broccoli)"" )";"G((""search(umbrella)"" & X""pickup(toilet)"") -> XX""search(broccoli)"")";G((ap_0 & Xap_2) -> XXap_1)
warehouse.jsonl;"['""search(hair-drier)""', '""deliver(sink,shelf)""', '""pickup(snowboard)""']";If every search the hair-drier is eventually followed by pickup the snowboard, then deliver the sink to the shelf must occur infinitely often.;"G ( ""search(hair-drier)"" -> F ""pickup(snowboard)"" ) -> G F ""deliver(sink,shelf)""";"G(""search(hair-drier)"" -> F""pickup(snowboard)"") -> GF""deliver(sink,shelf)""";G(ap_0 -> Fap_2) -> GFap_1
warehouse.jsonl;"['""search(tennis_racket)""', '""pickup(clock)""']";Globally, if search the tennis_racket occurs then finally pickup the clock happens.;"G ( ""search(tennis_racket)"" -> F ""pickup(clock)"" )";"G(""search(tennis_racket)"" -> F""pickup(clock)"")";G(ap_0 -> Fap_1)
warehouse.jsonl;['get_help'];From some point onwards, get_help never occurs again.;"F G ! ""get_help""";FG!get_help;FG!ap_0
warehouse.jsonl;"['""deliver(sheep,shelf)""', '""deliver(zebra,loading_dock)""']";Hand over the zebra to the loading_dock must keep holding until, from some point on, deliver the sheep to the shelf holds infinitely often.;"""deliver(zebra,loading_dock)"" U ( G ( F ""deliver(sheep,shelf)"" ) )";"""deliver(zebra,loading_dock)"" U GF""deliver(sheep,shelf)""";ap_1 U GFap_0
warehouse.jsonl;"['get_help', '""deliver(fire_hydrant,shelf)""', '""pickup(bowl)""']";If get_help holds, then in the next step pickup the bowl persists until delivering the fire_hydrant to the shelf holds, or else pickup the bowl holds forever.;"""get_help"" -> X ( ( ""pickup(bowl)"" U ""deliver(fire_hydrant,shelf)"" ) | G ""pickup(bowl)"" )";"get_help -> X((""pickup(bowl)"" U ""deliver(fire_hydrant,shelf)"") | G""pickup(bowl)"")";ap_0 -> X((ap_2 U ap_1) | Gap_2)
warehouse.jsonl;"['""search(teddy-bear)""', '""pickup(surfboard)""', '""deliver(oven,loading_dock)""']";Whenever search the teddy-bear and deliver the oven to the loading_dock are equal, deliver the oven to the loading_dock and pickup the surfboard are equal as well.;"G ( ( ""search(teddy-bear)"" <-> ""deliver(oven,loading_dock)"" ) -> ( ""deliver(oven,loading_dock)"" <-> ""pickup(surfboard)"" ) )";"G((""deliver(oven,loading_dock)"" <-> ""search(teddy-bear)"") -> (""deliver(oven,loading_dock)"" <-> ""pickup(surfboard)""))";G((ap_2 <-> ap_0) -> (ap_2 <-> ap_1))
warehouse.jsonl;"['idle', '""search(parking_meter)""']";Look for the parking_meter and idle will each happen at some point.;"F ""search(parking_meter)"" & F ""idle""";"F""search(parking_meter)"" & Fidle";Fap_1 & Fap_0
warehouse.jsonl;"['get_help', '""deliver(tv_monitor,loading_dock)""']";Request assistance and deliver the tv_monitor to the loading_dock are mutually exclusive at all times.;"G ! ( ""get_help"" & ""deliver(tv_monitor,loading_dock)"" )";"G!(""deliver(tv_monitor,loading_dock)"" & get_help)";G!(ap_1 & ap_0)
warehouse.jsonl;"['idle', '""pickup(mouse)""']";The robot must always maintain both idle and pickup the mouse.;"G ( ""idle"" & ""pickup(mouse)"" )";"G(idle & ""pickup(mouse)"")";G(ap_0 & ap_1)
warehouse.jsonl;"['""deliver(dining_table,shelf)""']";Transport the dining_table to the shelf should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""deliver(dining_table,shelf)"" & X ""deliver(dining_table,shelf)"" ) )";"!G!(""deliver(dining_table,shelf)"" & X""deliver(dining_table,shelf)"")";!G!(ap_0 & Xap_0)
warehouse.jsonl;"['idle', '""search(knife)""']";Find the knife and idle never coincide, yet one of them is always true.;"G ( ! ( ""search(knife)"" & ""idle"" ) ) & G ( ""search(knife)"" | ""idle"" )";"G!(idle & ""search(knife)"") & G(idle | ""search(knife)"")";G!(ap_0 & ap_1) & G(ap_0 | ap_1)
warehouse.jsonl;"['""deliver(bear,loading_dock)""']";Hand over the bear to the loading_dock should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""deliver(bear,loading_dock)"" & X ""deliver(bear,loading_dock)"" ) )";"!G!(""deliver(bear,loading_dock)"" & X""deliver(bear,loading_dock)"")";!G!(ap_0 & Xap_0)
warehouse.jsonl;"['get_help', '""search(mouse)""']";Globally, if search the mouse occurs then finally get_help happens.;"G ( ""search(mouse)"" -> F ""get_help"" )";"G(""search(mouse)"" -> Fget_help)";G(ap_1 -> Fap_0)
warehouse.jsonl;"['""pickup(cup)""', '""pickup(bottle)""']";Globally, if pickup the bottle occurs then finally pickup the cup happens.;"G ( ""pickup(bottle)"" -> F ""pickup(cup)"" )";"G(""pickup(bottle)"" -> F""pickup(cup)"")";G(ap_1 -> Fap_0)
warehouse.jsonl;"['get_help', '""search(tennis_racket)""', '""deliver(banana,shelf)""']";Whenever get_help and deliver the banana to the shelf are equal, deliver the banana to the shelf and search the tennis_racket are equal as well.;"G ( ( ""get_help"" <-> ""deliver(banana,shelf)"" ) -> ( ""deliver(banana,shelf)"" <-> ""search(tennis_racket)"" ) )";"G((""deliver(banana,shelf)"" <-> get_help) -> (""deliver(banana,shelf)"" <-> ""search(tennis_racket)""))";G((ap_2 <-> ap_0) -> (ap_2 <-> ap_1))
warehouse.jsonl;"['""search(keyboard)""']";Search for the keyboard holds at all times.;"G ""search(keyboard)""";"G""search(keyboard)""";Gap_0
warehouse.jsonl;"['get_help', '""deliver(sports_ball,shelf)""']";Deliver the sports_ball to the shelf and get_help are mutually exclusive at all times.;"G ! ( ""deliver(sports_ball,shelf)"" & ""get_help"" )";"G!(""deliver(sports_ball,shelf)"" & get_help)";G!(ap_1 & ap_0)
warehouse.jsonl;"['""search(knife)""', '""deliver(tv_monitor,shelf)""']";Whenever deliver the tv_monitor to the shelf holds, from the next step onwards search the knife will eventually hold.;"G ( ""deliver(tv_monitor,shelf)"" -> X F ""search(knife)"" )";"G(""deliver(tv_monitor,shelf)"" -> XF""search(knife)"")";G(ap_1 -> XFap_0)
warehouse.jsonl;"['""search(frisbee)""', '""deliver(donut,shelf)""']";Search for the frisbee and deliver the donut to the shelf never coincide, yet one of them is always true.;"G ( ! ( ""search(frisbee)"" & ""deliver(donut,shelf)"" ) ) & G ( ""search(frisbee)"" | ""deliver(donut,shelf)"" )";"G!(""deliver(donut,shelf)"" & ""search(frisbee)"") & G(""deliver(donut,shelf)"" | ""search(frisbee)"")";G!(ap_1 & ap_0) & G(ap_1 | ap_0)
warehouse.jsonl;"['idle', '""search(aeroplane)""']";Whenever idle holds, search the aeroplane holds exactly three steps later.;"G ( ""idle"" -> X ( X ( X ""search(aeroplane)"" ) ) )";"G(idle -> XXX""search(aeroplane)"")";G(ap_0 -> XXXap_1)
warehouse.jsonl;['get_help'];Get help should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""get_help"" & X ""get_help"" ) )";!G!(get_help & Xget_help);!G!(ap_0 & Xap_0)
warehouse.jsonl;"['""deliver(zebra,shelf)""']";Deliver the zebra to the shelf should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""deliver(zebra,shelf)"" & X ""deliver(zebra,shelf)"" ) )";"!G!(""deliver(zebra,shelf)"" & X""deliver(zebra,shelf)"")";!G!(ap_0 & Xap_0)
warehouse.jsonl;"['""pickup(bowl)""', '""search(laptop)""']";Whenever search the laptop holds, eventually pickup the bowl will hold.;"G ( ""search(laptop)"" -> F ""pickup(bowl)"" )";"G(""search(laptop)"" -> F""pickup(bowl)"")";G(ap_1 -> Fap_0)
warehouse.jsonl;"['get_help', 'idle', '""pickup(cow)""']";Whenever pickup the cow and idle aring equal, idle and get_help are equal as well.;"G ( ( ""pickup(cow)"" <-> ""idle"" ) -> ( ""idle"" <-> ""get_help"" ) )";"G((idle <-> ""pickup(cow)"") -> (get_help <-> idle))";G((ap_1 <-> ap_2) -> (ap_0 <-> ap_1))
warehouse.jsonl;"['""search(toilet)""', '""deliver(elephant,loading_dock)""']";Look for the toilet and deliver the elephant to the loading_dock are mutually exclusive at all times.;"G ! ( ""search(toilet)"" & ""deliver(elephant,loading_dock)"" )";"G!(""deliver(elephant,loading_dock)"" & ""search(toilet)"")";G!(ap_1 & ap_0)
warehouse.jsonl;"['""search(mouse)""', '""pickup(tennis_racket)""']";Whenever pickup the tennis_racket holds, from the next step onwards search the mouse will eventually hold.;"G ( ""pickup(tennis_racket)"" -> X F ""search(mouse)"" )";"G(""pickup(tennis_racket)"" -> XF""search(mouse)"")";G(ap_1 -> XFap_0)
warehouse.jsonl;['idle'];Remain still holds at all times.;"G ""idle""";Gidle;Gap_0
warehouse.jsonl;"['""pickup(spoon)""', '""search(toothbrush)""', '""deliver(toilet,shelf)""']";Whenever neither search the toothbrush nor deliver the toilet to the shelf holds, pickup the spoon eventually holds.;"G ( ! ( ""search(toothbrush)"" & ""deliver(toilet,shelf)"" ) -> F ""pickup(spoon)"" )";"G(!(""deliver(toilet,shelf)"" & ""search(toothbrush)"") -> F""pickup(spoon)"")";G(!(ap_2 & ap_1) -> Fap_0)
warehouse.jsonl;"['idle', '""search(tv_monitor)""', '""search(chair)""']";If every idle is eventually followed by search the tv_monitor, then search the chair must occur infinitely often.;"G ( ""idle"" -> F ""search(tv_monitor)"" ) -> G F ""search(chair)""";"G(idle -> F""search(tv_monitor)"") -> GF""search(chair)""";G(ap_0 -> Fap_1) -> GFap_2
warehouse.jsonl;"['""deliver(elephant,loading_dock)""', '""deliver(broccoli,shelf)""']";Whenever deliver the broccoli to the shelf holds, eventually deliver the elephant to the loading_dock will hold.;"G ( ""deliver(broccoli,shelf)"" -> F ""deliver(elephant,loading_dock)"" )";"G(""deliver(broccoli,shelf)"" -> F""deliver(elephant,loading_dock)"")";G(ap_1 -> Fap_0)
warehouse.jsonl;"['""deliver(toothbrush,shelf)""', '""deliver(horse,shelf)""']";Hand over the toothbrush to the shelf and deliver the horse to the shelf are mutually exclusive at all times.;"G ! ( ""deliver(toothbrush,shelf)"" & ""deliver(horse,shelf)"" )";"G!(""deliver(horse,shelf)"" & ""deliver(toothbrush,shelf)"")";G!(ap_1 & ap_0)
warehouse.jsonl;"['get_help', '""search(mouse)""', '""pickup(snowboard)""']";If pickup the snowboard holds, then in the next step get_help persists until looking for the mouse holds, or else get_help holds forever.;"""pickup(snowboard)"" -> X ( ( ""get_help"" U ""search(mouse)"" ) | G ""get_help"" )";"""pickup(snowboard)"" -> X((get_help U ""search(mouse)"") | Gget_help)";ap_2 -> X((ap_0 U ap_1) | Gap_0)
warehouse.jsonl;"['""deliver(car,shelf)""', '""search(sofa)""', '""deliver(toothbrush,loading_dock)""']";If deliver the toothbrush to the loading_dock holds and deliver the car to the shelf holds next, then search the sofa holds in the step after that.;"G ( ""deliver(toothbrush,loading_dock)"" & X ""deliver(car,shelf)"" -> X X ""search(sofa)"" )";"G((""deliver(toothbrush,loading_dock)"" & X""deliver(car,shelf)"") -> XX""search(sofa)"")";G((ap_2 & Xap_0) -> XXap_1)
warehouse.jsonl;"['""search(book)""']";Find the book holds at all times.;"G ""search(book)""";"G""search(book)""";Gap_0
warehouse.jsonl;"['""search(skateboard)""', '""search(aeroplane)""']";You must always maintain both search the aeroplane and search the skateboard.;"G ( ""search(aeroplane)"" & ""search(skateboard)"" )";"G(""search(aeroplane)"" & ""search(skateboard)"")";G(ap_1 & ap_0)
warehouse.jsonl;"['""deliver(snowboard,loading_dock)""']";This controller must eventually, avoid droping off the snowboard to the loading_dock.;"F ( ! ""deliver(snowboard,loading_dock)"" )";"F!""deliver(snowboard,loading_dock)""";F!ap_0
