source;APs;original NL;original LTL;Spot LTL;lifted_LTL
traffic_light.jsonl;"['""change(light_east,yellow)""', '""change(light_east,red)""']";Update light_east red can only happen after change light_east yellow.;"! ""change(light_east,red)"" U ""change(light_east,yellow)""";"!""change(light_east,red)"" U ""change(light_east,yellow)""";!ap_1 U ap_0
traffic_light.jsonl;"['get_help', '""record(vehicle,west_5th_avenue)""']";Request assistance and record the vehicle on west_5th_avenue never coincide, yet one of them is always true.;"G ( ! ( ""get_help"" & ""record(vehicle,west_5th_avenue)"" ) ) & G ( ""get_help"" | ""record(vehicle,west_5th_avenue)"" )";"G!(get_help & ""record(vehicle,west_5th_avenue)"") & G(get_help | ""record(vehicle,west_5th_avenue)"")";G!(ap_0 & ap_1) & G(ap_0 | ap_1)
traffic_light.jsonl;"['get_help', '""record(pedestrian,east_4th_avenue)""', '""record(car,southwest_8th_street)""']";If record the car on southwest_8th_street holds, then in the next step get_help persists until recording the pedestrian on east_4th_avenue holds, or else get_help holds forever.;"""record(car,southwest_8th_street)"" -> X ( ( ""get_help"" U ""record(pedestrian,east_4th_avenue)"" ) | G ""get_help"" )";"""record(car,southwest_8th_street)"" -> X((get_help U ""record(pedestrian,east_4th_avenue)"") | Gget_help)";ap_2 -> X((ap_0 U ap_1) | Gap_0)
traffic_light.jsonl;"['get_help', '""photo(motorcycle,northwest_8th_avenue)""']";Globally, it is not the case that both get_help and photo the motorcycle on northwest_8th_avenue hold simultaneously.;"G ( ! ( ""get_help"" & ""photo(motorcycle,northwest_8th_avenue)"" ) )";"G!(get_help & ""photo(motorcycle,northwest_8th_avenue)"")";G!(ap_0 & ap_1)
traffic_light.jsonl;"['""change(light_east,yellow)""']";Change light_east yellow holds at all times.;"G ""change(light_east,yellow)""";"G""change(light_east,yellow)""";Gap_0
traffic_light.jsonl;"['get_help', '""change(light_south,green)""', '""record(vehicle,northwest_6th_street)""']";Whenever neither record the vehicle on northwest_6th_street nor change light_south green holds, get_help eventually holds.;"G ( ! ( ""record(vehicle,northwest_6th_street)"" & ""change(light_south,green)"" ) -> F ""get_help"" )";"G(!(""change(light_south,green)"" & ""record(vehicle,northwest_6th_street)"") -> Fget_help)";G(!(ap_1 & ap_2) -> Fap_0)
traffic_light.jsonl;"['""change(light_south,red)""', '""photo(motorcycle,southeast_1st_street)""']";Every change light_south red is directly followed by photoing the motorcycle on southeast_1st_street in the next step.;"G ( ""change(light_south,red)"" -> X ""photo(motorcycle,southeast_1st_street)"" )";"G(""change(light_south,red)"" -> X""photo(motorcycle,southeast_1st_street)"")";G(ap_0 -> Xap_1)
traffic_light.jsonl;"['""record(cyclist,north_8th_street)""']";Begin recording the cyclist on north_8th_street holds at all times.;"G ""record(cyclist,north_8th_street)""";"G""record(cyclist,north_8th_street)""";Gap_0
traffic_light.jsonl;"['get_help', '""change(light_south,yellow)""', '""photo(motorcycle,south_8th_street)""']";Whenever neither photo the motorcycle on south_8th_street nor get_help holds, change light_south yellow eventually holds.;"G ( ! ( ""photo(motorcycle,south_8th_street)"" & ""get_help"" ) -> F ""change(light_south,yellow)"" )";"G(!(get_help & ""photo(motorcycle,south_8th_street)"") -> F""change(light_south,yellow)"")";G(!(ap_0 & ap_2) -> Fap_1)
traffic_light.jsonl;"['""photo(collision,southeast_7th_street)""']";From some point onwards, photo the collision on southeast_7th_street never occurs again.;"F G ! ""photo(collision,southeast_7th_street)""";"FG!""photo(collision,southeast_7th_street)""";FG!ap_0
traffic_light.jsonl;"['""change(light_north,red)""']";Update light_north red holds at all times.;"G ""change(light_north,red)""";"G""change(light_north,red)""";Gap_0
traffic_light.jsonl;"['get_help', '""change(light_east,yellow)""']";Whenever get_help holds, eventually change light_east yellow will hold.;"G ( ""get_help"" -> F ""change(light_east,yellow)"" )";"G(get_help -> F""change(light_east,yellow)"")";G(ap_0 -> Fap_1)
traffic_light.jsonl;"['""change(light_east,green)""', '""photo(car,northeast_1st_street)""']";Our agent must Please photo the car on northeast_1st_street and then change light_east green.;"( ""photo(car,northeast_1st_street)"" U ""change(light_east,green)"" )";"""photo(car,northeast_1st_street)"" U ""change(light_east,green)""";ap_1 U ap_0
traffic_light.jsonl;"['get_help', '""record(jaywalker,northeast_5th_avenue)""', '""photo(car,west_4th_street)""']";Whenever neither record the jaywalker on northeast_5th_avenue nor photo the car on west_4th_street holds, get_help eventually holds.;"G ( ! ( ""record(jaywalker,northeast_5th_avenue)"" & ""photo(car,west_4th_street)"" ) -> F ""get_help"" )";"G(!(""photo(car,west_4th_street)"" & ""record(jaywalker,northeast_5th_avenue)"") -> Fget_help)";G(!(ap_2 & ap_1) -> Fap_0)
traffic_light.jsonl;"['""record(cyclist,northeast_4th_street)""', '""photo(car,southwest_9th_street)""', '""record(collision,west_3rd_avenue)""']";Whenever neither record the cyclist on northeast_4th_street nor record the collision on west_3rd_avenue holds, photo the car on southwest_9th_street eventually holds.;"G ( ! ( ""record(cyclist,northeast_4th_street)"" & ""record(collision,west_3rd_avenue)"" ) -> F ""photo(car,southwest_9th_street)"" )";"G(!(""record(collision,west_3rd_avenue)"" & ""record(cyclist,northeast_4th_street)"") -> F""photo(car,southwest_9th_street)"")";G(!(ap_2 & ap_0) -> Fap_1)
traffic_light.jsonl;"['""photo(motorcycle,southwest_1st_street)""', '""record(motorcycle,east_7th_avenue)""']";Take a picture of the motorcycle on southwest_1st_street must hold until taking a video of the motorcycle on east_7th_avenue does, or else photo the motorcycle on southwest_1st_street holds forever.;"( ""photo(motorcycle,southwest_1st_street)"" U ""record(motorcycle,east_7th_avenue)"" ) | G ""photo(motorcycle,southwest_1st_street)""";"(""photo(motorcycle,southwest_1st_street)"" U ""record(motorcycle,east_7th_avenue)"") | G""photo(motorcycle,southwest_1st_street)""";(ap_0 U ap_1) | Gap_0
traffic_light.jsonl;['get_help'];Request assistance should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""get_help"" & X ""get_help"" ) )";!G!(get_help & Xget_help);!G!(ap_0 & Xap_0)
traffic_light.jsonl;"['""record(vehicle,northeast_8th_avenue)""', '""record(pedestrian,northwest_8th_street)""']";Either record the pedestrian on northwest_8th_street or record the vehicle on northeast_8th_avenue happens infinitely often.;"G F ""record(pedestrian,northwest_8th_street)"" | G F ""record(vehicle,northeast_8th_avenue)""";"GF""record(pedestrian,northwest_8th_street)"" | GF""record(vehicle,northeast_8th_avenue)""";GFap_1 | GFap_0
traffic_light.jsonl;"['""photo(person,west_7th_street)""', '""record(jaywalker,west_9th_avenue)""']";Begin recording the jaywalker on west_9th_avenue must hold until photo the person on west_7th_street does, or else record the jaywalker on west_9th_avenue holds forever.;"( ""record(jaywalker,west_9th_avenue)"" U ""photo(person,west_7th_street)"" ) | G ""record(jaywalker,west_9th_avenue)""";"(""record(jaywalker,west_9th_avenue)"" U ""photo(person,west_7th_street)"") | G""record(jaywalker,west_9th_avenue)""";(ap_1 U ap_0) | Gap_1
traffic_light.jsonl;"['""change(light_south,red)""', '""photo(motorcycle,south_1st_street)""', '""record(car,south_1st_avenue)""']";Whenever record the car on south_1st_avenue and change light_south red are equal, change light_south red and photo the motorcycle on south_1st_street are equal as well.;"G ( ( ""record(car,south_1st_avenue)"" <-> ""change(light_south,red)"" ) -> ( ""change(light_south,red)"" <-> ""photo(motorcycle,south_1st_street)"" ) )";"G((""change(light_south,red)"" <-> ""record(car,south_1st_avenue)"") -> (""change(light_south,red)"" <-> ""photo(motorcycle,south_1st_street)""))";G((ap_0 <-> ap_2) -> (ap_0 <-> ap_1))
traffic_light.jsonl;"['""photo(vehicle,east_1st_avenue)""']";You must always avoid photoing the vehicle on east_1st_avenue.;"G ( ! ""photo(vehicle,east_1st_avenue)"" )";"G!""photo(vehicle,east_1st_avenue)""";G!ap_0
traffic_light.jsonl;"['""change(light_south,green)""', '""photo(collision,northwest_7th_avenue)""', '""record(motorcycle,southeast_8th_street)""']";Whenever neither change light_south green nor record the motorcycle on southeast_8th_street holds, photo the collision on northwest_7th_avenue eventually holds.;"G ( ! ( ""change(light_south,green)"" & ""record(motorcycle,southeast_8th_street)"" ) -> F ""photo(collision,northwest_7th_avenue)"" )";"G(!(""change(light_south,green)"" & ""record(motorcycle,southeast_8th_street)"") -> F""photo(collision,northwest_7th_avenue)"")";G(!(ap_0 & ap_2) -> Fap_1)
traffic_light.jsonl;"['""change(light_south,yellow)""']";Change light_south yellow holds at all times.;"G ""change(light_south,yellow)""";"G""change(light_south,yellow)""";Gap_0
traffic_light.jsonl;"['get_help', '""change(light_east,yellow)""']";The system must always have either change light_east yellow or get_help.;"G ( ""change(light_east,yellow)"" | ""get_help"" )";"G(""change(light_east,yellow)"" | get_help)";G(ap_1 | ap_0)
traffic_light.jsonl;"['""change(light_north,yellow)""']";Set light_north yellow holds at all times.;"G ""change(light_north,yellow)""";"G""change(light_north,yellow)""";Gap_0
traffic_light.jsonl;['get_help'];Our agent must eventually, avoid requesting assistance.;"F ( ! ""get_help"" )";F!get_help;F!ap_0
traffic_light.jsonl;"['get_help', '""change(light_north,yellow)""', '""change(light_south,green)""']";Whenever neither change light_south green nor get_help holds, change light_north yellow eventually holds.;"G ( ! ( ""change(light_south,green)"" & ""get_help"" ) -> F ""change(light_north,yellow)"" )";"G(!(""change(light_south,green)"" & get_help) -> F""change(light_north,yellow)"")";G(!(ap_2 & ap_0) -> Fap_1)
traffic_light.jsonl;"['""record(cyclist,southwest_8th_avenue)""', '""record(jaywalker,southwest_2nd_avenue)""']";Whenever record the cyclist on southwest_8th_avenue holds, record the jaywalker on southwest_2nd_avenue holds exactly three steps later.;"G ( ""record(cyclist,southwest_8th_avenue)"" -> X ( X ( X ""record(jaywalker,southwest_2nd_avenue)"" ) ) )";"G(""record(cyclist,southwest_8th_avenue)"" -> XXX""record(jaywalker,southwest_2nd_avenue)"")";G(ap_0 -> XXXap_1)
traffic_light.jsonl;"['""change(light_east,red)""', '""record(jaywalker,southeast_9th_street)""']";You must Please change light_east red and then record the jaywalker on southeast_9th_street.;"( ""change(light_east,red)"" U ""record(jaywalker,southeast_9th_street)"" )";"""change(light_east,red)"" U ""record(jaywalker,southeast_9th_street)""";ap_0 U ap_1
traffic_light.jsonl;"['""photo(cyclist,east_2nd_avenue)""', '""record(motorcycle,north_2nd_avenue)""']";Our agent must eventually photo the cyclist on east_2nd_avenue and record the motorcycle on north_2nd_avenue.;"F ( ""photo(cyclist,east_2nd_avenue)"" & ""record(motorcycle,north_2nd_avenue)"" )";"F(""photo(cyclist,east_2nd_avenue)"" & ""record(motorcycle,north_2nd_avenue)"")";F(ap_0 & ap_1)
traffic_light.jsonl;"['get_help', '""record(jaywalker,south_2nd_avenue)""', '""photo(motorcycle,southwest_10th_avenue)""']";If every get_help is eventually followed by photoing the motorcycle on southwest_10th_avenue, then record the jaywalker on south_2nd_avenue must occur infinitely often.;"G ( ""get_help"" -> F ""photo(motorcycle,southwest_10th_avenue)"" ) -> G F ""record(jaywalker,south_2nd_avenue)""";"G(get_help -> F""photo(motorcycle,southwest_10th_avenue)"") -> GF""record(jaywalker,south_2nd_avenue)""";G(ap_0 -> Fap_2) -> GFap_1
traffic_light.jsonl;"['""change(light_south,green)""']";Change light_south green should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""change(light_south,green)"" & X ""change(light_south,green)"" ) )";"!G!(""change(light_south,green)"" & X""change(light_south,green)"")";!G!(ap_0 & Xap_0)
traffic_light.jsonl;"['get_help', '""change(light_east,red)""']";This controller must Eventually, both change light_east red and get_help hold simultaneously.;"F ( ""change(light_east,red)"" & ""get_help"" )";"F(""change(light_east,red)"" & get_help)";F(ap_1 & ap_0)
traffic_light.jsonl;"['get_help', '""change(light_south,green)""']";Once get_help has occurred, change light_south green will never occur again.;"G ( ""get_help"" -> X G ! ""change(light_south,green)"" )";"G(get_help -> XG!""change(light_south,green)"")";G(ap_0 -> XG!ap_1)
traffic_light.jsonl;"['get_help', '""photo(collision,south_5th_street)""']";Get help and photo the collision on south_5th_street will each happen at some point.;"F ""get_help"" & F ""photo(collision,south_5th_street)""";"Fget_help & F""photo(collision,south_5th_street)""";Fap_0 & Fap_1
traffic_light.jsonl;"['get_help', '""record(cyclist,south_7th_avenue)""']";Every record the cyclist on south_7th_avenue is directly followed by calling for help in the next step.;"G ( ""record(cyclist,south_7th_avenue)"" -> X ""get_help"" )";"G(""record(cyclist,south_7th_avenue)"" -> Xget_help)";G(ap_1 -> Xap_0)
traffic_light.jsonl;"['""photo(vehicle,southwest_10th_avenue)""', '""photo(person,west_3rd_avenue)""']";Take a picture of the vehicle on southwest_10th_avenue and photo the person on west_3rd_avenue will each happen at some point.;"F ""photo(vehicle,southwest_10th_avenue)"" & F ""photo(person,west_3rd_avenue)""";"F""photo(vehicle,southwest_10th_avenue)"" & F""photo(person,west_3rd_avenue)""";Fap_0 & Fap_1
traffic_light.jsonl;['get_help'];Request assistance holds at all times.;"G ""get_help""";Gget_help;Gap_0
traffic_light.jsonl;"['get_help', '""change(light_east,yellow)""', '""change(light_east,green)""']";If get_help holds and change light_east yellow holds next, then change light_east green holds in the step after that.;"G ( ""get_help"" & X ""change(light_east,yellow)"" -> X X ""change(light_east,green)"" )";"G((get_help & X""change(light_east,yellow)"") -> XX""change(light_east,green)"")";G((ap_0 & Xap_1) -> XXap_2)
traffic_light.jsonl;"['""change(light_south,red)""', '""change(light_east,red)""']";When change light_south red happens, change light_east red must hold now or in the next step.;"G ( ""change(light_south,red)"" -> ( ""change(light_east,red)"" | X ""change(light_east,red)"" ) )";"G(""change(light_south,red)"" -> (""change(light_east,red)"" | X""change(light_east,red)""))";G(ap_0 -> (ap_1 | Xap_1))
traffic_light.jsonl;"['get_help', '""record(car,south_3rd_avenue)""']";Either get_help happens infinitely often, or record the car on south_3rd_avenue happens in the next step.;"G F ""get_help"" | X ""record(car,south_3rd_avenue)""";"GFget_help | X""record(car,south_3rd_avenue)""";GFap_0 | Xap_1
traffic_light.jsonl;"['""photo(cyclist,southwest_10th_street)""', '""record(jaywalker,north_10th_avenue)""', '""photo(collision,southwest_9th_street)""']";Whenever neither photo the cyclist on southwest_10th_street nor photo the collision on southwest_9th_street holds, record the jaywalker on north_10th_avenue eventually holds.;"G ( ! ( ""photo(cyclist,southwest_10th_street)"" & ""photo(collision,southwest_9th_street)"" ) -> F ""record(jaywalker,north_10th_avenue)"" )";"G(!(""photo(collision,southwest_9th_street)"" & ""photo(cyclist,southwest_10th_street)"") -> F""record(jaywalker,north_10th_avenue)"")";G(!(ap_2 & ap_0) -> Fap_1)
traffic_light.jsonl;"['get_help', '""change(light_north,red)""']";Globally, it is not the case that both get_help and change light_north red hold simultaneously.;"G ( ! ( ""get_help"" & ""change(light_north,red)"" ) )";"G!(""change(light_north,red)"" & get_help)";G!(ap_1 & ap_0)
traffic_light.jsonl;"['get_help', '""change(light_south,red)""', '""change(light_east,green)""']";Whenever neither change light_south red nor change light_east green holds, get_help eventually holds.;"G ( ! ( ""change(light_south,red)"" & ""change(light_east,green)"" ) -> F ""get_help"" )";"G(!(""change(light_east,green)"" & ""change(light_south,red)"") -> Fget_help)";G(!(ap_2 & ap_1) -> Fap_0)
traffic_light.jsonl;"['""change(light_south,red)""', '""change(light_west,green)""']";Either change light_west green or change light_south red happens infinitely often.;"G F ""change(light_west,green)"" | G F ""change(light_south,red)""";"GF""change(light_west,green)"" | GF""change(light_south,red)""";GFap_1 | GFap_0
traffic_light.jsonl;"['get_help', '""record(car,northeast_10th_avenue)""']";Either get_help or record the car on northeast_10th_avenue happens infinitely often.;"G F ""get_help"" | G F ""record(car,northeast_10th_avenue)""";"GFget_help | GF""record(car,northeast_10th_avenue)""";GFap_0 | GFap_1
traffic_light.jsonl;"['get_help', '""photo(collision,southeast_8th_avenue)""', '""photo(cyclist,northwest_5th_street)""']";Whenever neither photo the cyclist on northwest_5th_street nor get_help holds, photo the collision on southeast_8th_avenue eventually holds.;"G ( ! ( ""photo(cyclist,northwest_5th_street)"" & ""get_help"" ) -> F ""photo(collision,southeast_8th_avenue)"" )";"G(!(get_help & ""photo(cyclist,northwest_5th_street)"") -> F""photo(collision,southeast_8th_avenue)"")";G(!(ap_0 & ap_2) -> Fap_1)
traffic_light.jsonl;"['""change(light_south,green)""', '""record(person,northeast_8th_street)""', '""photo(pedestrian,east_10th_street)""']";If photo the pedestrian on east_10th_street holds, then in the next step change light_south green persists until recording the person on northeast_8th_street holds, or else change light_south green holds forever.;"""photo(pedestrian,east_10th_street)"" -> X ( ( ""change(light_south,green)"" U ""record(person,northeast_8th_street)"" ) | G ""change(light_south,green)"" )";"""photo(pedestrian,east_10th_street)"" -> X((""change(light_south,green)"" U ""record(person,northeast_8th_street)"") | G""change(light_south,green)"")";ap_2 -> X((ap_0 U ap_1) | Gap_0)
traffic_light.jsonl;['get_help'];Call for help holds at all times.;"G ""get_help""";Gget_help;Gap_0
traffic_light.jsonl;"['get_help', '""change(light_south,red)""', '""photo(vehicle,southwest_4th_street)""']";If every get_help is eventually followed by change light_south red, then photo the vehicle on southwest_4th_street must occur infinitely often.;"G ( ""get_help"" -> F ""change(light_south,red)"" ) -> G F ""photo(vehicle,southwest_4th_street)""";"G(get_help -> F""change(light_south,red)"") -> GF""photo(vehicle,southwest_4th_street)""";G(ap_0 -> Fap_1) -> GFap_2
traffic_light.jsonl;"['get_help', '""record(jaywalker,west_3rd_avenue)""']";You must always have either get_help or record the jaywalker on west_3rd_avenue.;"G ( ""get_help"" | ""record(jaywalker,west_3rd_avenue)"" )";"G(get_help | ""record(jaywalker,west_3rd_avenue)"")";G(ap_0 | ap_1)
traffic_light.jsonl;['get_help'];This controller must eventually, avoid requesting assistance.;"F ( ! ""get_help"" )";F!get_help;F!ap_0
traffic_light.jsonl;['get_help'];The robot must eventually, avoid requesting assistance.;"F ( ! ""get_help"" )";F!get_help;F!ap_0
traffic_light.jsonl;"['get_help', '""photo(motorcycle,east_4th_avenue)""']";Photograph the motorcycle on east_4th_avenue and get_help will each happen at some point.;"F ""photo(motorcycle,east_4th_avenue)"" & F ""get_help""";"F""photo(motorcycle,east_4th_avenue)"" & Fget_help";Fap_1 & Fap_0
traffic_light.jsonl;"['""record(jaywalker,northeast_3rd_avenue)""', '""record(car,southwest_1st_street)""']";Record the jaywalker on northeast_3rd_avenue and record the car on southwest_1st_street will each happen at some point.;"F ""record(jaywalker,northeast_3rd_avenue)"" & F ""record(car,southwest_1st_street)""";"F""record(jaywalker,northeast_3rd_avenue)"" & F""record(car,southwest_1st_street)""";Fap_0 & Fap_1
traffic_light.jsonl;"['get_help', '""record(jaywalker,east_2nd_street)""', '""photo(person,west_5th_street)""']";If every get_help is eventually followed by taking a photo of the person on west_5th_street, then record the jaywalker on east_2nd_street must occur infinitely often.;"G ( ""get_help"" -> F ""photo(person,west_5th_street)"" ) -> G F ""record(jaywalker,east_2nd_street)""";"G(get_help -> F""photo(person,west_5th_street)"") -> GF""record(jaywalker,east_2nd_street)""";G(ap_0 -> Fap_2) -> GFap_1
traffic_light.jsonl;"['get_help', '""change(light_east,yellow)""', '""photo(cyclist,east_6th_street)""']";If get_help holds, then in the next step photo the cyclist on east_6th_street persists until change light_east yellow holds, or else photo the cyclist on east_6th_street holds forever.;"""get_help"" -> X ( ( ""photo(cyclist,east_6th_street)"" U ""change(light_east,yellow)"" ) | G ""photo(cyclist,east_6th_street)"" )";"get_help -> X((""photo(cyclist,east_6th_street)"" U ""change(light_east,yellow)"") | G""photo(cyclist,east_6th_street)"")";ap_0 -> X((ap_2 U ap_1) | Gap_2)
traffic_light.jsonl;['get_help'];From some point onwards, get_help never occurs again.;"F G ! ""get_help""";FG!get_help;FG!ap_0
traffic_light.jsonl;"['""change(light_south,red)""', '""photo(pedestrian,northwest_10th_avenue)""']";Globally, if change light_south red occurs then finally photo the pedestrian on northwest_10th_avenue happens.;"G ( ""change(light_south,red)"" -> F ""photo(pedestrian,northwest_10th_avenue)"" )";"G(""change(light_south,red)"" -> F""photo(pedestrian,northwest_10th_avenue)"")";G(ap_0 -> Fap_1)
traffic_light.jsonl;"['get_help', '""record(jaywalker,north_1st_avenue)""']";Call for help and record the jaywalker on north_1st_avenue are mutually exclusive at all times.;"G ! ( ""get_help"" & ""record(jaywalker,north_1st_avenue)"" )";"G!(get_help & ""record(jaywalker,north_1st_avenue)"")";G!(ap_0 & ap_1)
traffic_light.jsonl;"['""photo(vehicle,west_1st_street)""']";Photograph the vehicle on west_1st_street holds at all times.;"G ""photo(vehicle,west_1st_street)""";"G""photo(vehicle,west_1st_street)""";Gap_0
traffic_light.jsonl;"['""record(vehicle,north_1st_street)""', '""photo(vehicle,west_2nd_street)""', '""record(jaywalker,northeast_6th_avenue)""']";Whenever record the vehicle on north_1st_street and photo the vehicle on west_2nd_street are equal, photo the vehicle on west_2nd_street and record the jaywalker on northeast_6th_avenue are equal as well.;"G ( ( ""record(vehicle,north_1st_street)"" <-> ""photo(vehicle,west_2nd_street)"" ) -> ( ""photo(vehicle,west_2nd_street)"" <-> ""record(jaywalker,northeast_6th_avenue)"" ) )";"G((""photo(vehicle,west_2nd_street)"" <-> ""record(vehicle,north_1st_street)"") -> (""photo(vehicle,west_2nd_street)"" <-> ""record(jaywalker,northeast_6th_avenue)""))";G((ap_1 <-> ap_0) -> (ap_1 <-> ap_2))
traffic_light.jsonl;"['""change(light_west,yellow)""', '""photo(pedestrian,east_9th_street)""', '""record(motorcycle,northwest_4th_street)""']";If record the motorcycle on northwest_4th_street holds, then in the next step photo the pedestrian on east_9th_street persists until change light_west yellow holds, or else photo the pedestrian on east_9th_street holds forever.;"""record(motorcycle,northwest_4th_street)"" -> X ( ( ""photo(pedestrian,east_9th_street)"" U ""change(light_west,yellow)"" ) | G ""photo(pedestrian,east_9th_street)"" )";"""record(motorcycle,northwest_4th_street)"" -> X((""photo(pedestrian,east_9th_street)"" U ""change(light_west,yellow)"") | G""photo(pedestrian,east_9th_street)"")";ap_2 -> X((ap_1 U ap_0) | Gap_1)
traffic_light.jsonl;"['""change(light_west,yellow)""', '""photo(car,southeast_1st_avenue)""', '""photo(jaywalker,northeast_6th_avenue)""']";If change light_west yellow holds and photo the jaywalker on northeast_6th_avenue holds next, then photo the car on southeast_1st_avenue holds in the step after that.;"G ( ""change(light_west,yellow)"" & X ""photo(jaywalker,northeast_6th_avenue)"" -> X X ""photo(car,southeast_1st_avenue)"" )";"G((""change(light_west,yellow)"" & X""photo(jaywalker,northeast_6th_avenue)"") -> XX""photo(car,southeast_1st_avenue)"")";G((ap_0 & Xap_2) -> XXap_1)
traffic_light.jsonl;"['""change(light_west,yellow)""', '""change(light_north,red)""']";Our agent must always have either change light_north red or change light_west yellow.;"G ( ""change(light_north,red)"" | ""change(light_west,yellow)"" )";"G(""change(light_north,red)"" | ""change(light_west,yellow)"")";G(ap_1 | ap_0)
traffic_light.jsonl;['get_help'];From some point onwards, get_help never occurs again.;"F G ! ""get_help""";FG!get_help;FG!ap_0
traffic_light.jsonl;"['""record(jaywalker,northwest_5th_avenue)""', '""photo(person,east_10th_street)""', '""record(motorcycle,west_5th_street)""']";If record the jaywalker on northwest_5th_avenue holds, then in the next step photo the person on east_10th_street persists until recording the motorcycle on west_5th_street holds, or else photo the person on east_10th_street holds forever.;"""record(jaywalker,northwest_5th_avenue)"" -> X ( ( ""photo(person,east_10th_street)"" U ""record(motorcycle,west_5th_street)"" ) | G ""photo(person,east_10th_street)"" )";"""record(jaywalker,northwest_5th_avenue)"" -> X((""photo(person,east_10th_street)"" U ""record(motorcycle,west_5th_street)"") | G""photo(person,east_10th_street)"")";ap_0 -> X((ap_1 U ap_2) | Gap_1)
traffic_light.jsonl;"['get_help', '""record(pedestrian,west_9th_street)""', '""record(jaywalker,northwest_1st_street)""']";If every record the jaywalker on northwest_1st_street is eventually followed by begining recording the pedestrian on west_9th_street, then get_help must occur infinitely often.;"G ( ""record(jaywalker,northwest_1st_street)"" -> F ""record(pedestrian,west_9th_street)"" ) -> G F ""get_help""";"G(""record(jaywalker,northwest_1st_street)"" -> F""record(pedestrian,west_9th_street)"") -> GFget_help";G(ap_2 -> Fap_1) -> GFap_0
traffic_light.jsonl;"['get_help', '""change(light_west,red)""', '""photo(cyclist,southeast_7th_avenue)""']";If get_help holds and change light_west red holds next, then photo the cyclist on southeast_7th_avenue holds in the step after that.;"G ( ""get_help"" & X ""change(light_west,red)"" -> X X ""photo(cyclist,southeast_7th_avenue)"" )";"G((get_help & X""change(light_west,red)"") -> XX""photo(cyclist,southeast_7th_avenue)"")";G((ap_0 & Xap_1) -> XXap_2)
traffic_light.jsonl;"['get_help', '""change(light_south,green)""']";The system must Eventually, both change light_south green and get_help hold simultaneously.;"F ( ""change(light_south,green)"" & ""get_help"" )";"F(""change(light_south,green)"" & get_help)";F(ap_1 & ap_0)
traffic_light.jsonl;"['""photo(car,southeast_8th_avenue)""', '""photo(jaywalker,west_8th_avenue)""', '""record(motorcycle,northwest_10th_avenue)""']";If photo the car on southeast_8th_avenue holds, then in the next step record the motorcycle on northwest_10th_avenue persists until taking a photo of the jaywalker on west_8th_avenue holds, or else record the motorcycle on northwest_10th_avenue holds forever.;"""photo(car,southeast_8th_avenue)"" -> X ( ( ""record(motorcycle,northwest_10th_avenue)"" U ""photo(jaywalker,west_8th_avenue)"" ) | G ""record(motorcycle,northwest_10th_avenue)"" )";"""photo(car,southeast_8th_avenue)"" -> X((""record(motorcycle,northwest_10th_avenue)"" U ""photo(jaywalker,west_8th_avenue)"") | G""record(motorcycle,northwest_10th_avenue)"")";ap_0 -> X((ap_2 U ap_1) | Gap_2)
traffic_light.jsonl;"['""change(light_north,red)""']";This controller must eventually, avoid change light_north red.;"F ( ! ""change(light_north,red)"" )";"F!""change(light_north,red)""";F!ap_0
traffic_light.jsonl;"['""record(cyclist,southwest_5th_street)""', '""photo(collision,east_4th_avenue)""']";The system must Eventually, both photo the collision on east_4th_avenue and record the cyclist on southwest_5th_street hold simultaneously.;"F ( ""photo(collision,east_4th_avenue)"" & ""record(cyclist,southwest_5th_street)"" )";"F(""photo(collision,east_4th_avenue)"" & ""record(cyclist,southwest_5th_street)"")";F(ap_1 & ap_0)
traffic_light.jsonl;"['""change(light_east,red)""', '""photo(cyclist,north_4th_street)""']";Set light_east red and photo the cyclist on north_4th_street will each happen at some point.;"F ""change(light_east,red)"" & F ""photo(cyclist,north_4th_street)""";"F""change(light_east,red)"" & F""photo(cyclist,north_4th_street)""";Fap_0 & Fap_1
traffic_light.jsonl;"['get_help', '""photo(person,northeast_7th_avenue)""', '""record(collision,south_2nd_avenue)""']";Whenever neither get_help nor photo the person on northeast_7th_avenue holds, record the collision on south_2nd_avenue eventually holds.;"G ( ! ( ""get_help"" & ""photo(person,northeast_7th_avenue)"" ) -> F ""record(collision,south_2nd_avenue)"" )";"G(!(get_help & ""photo(person,northeast_7th_avenue)"") -> F""record(collision,south_2nd_avenue)"")";G(!(ap_0 & ap_1) -> Fap_2)
traffic_light.jsonl;"['get_help', '""change(light_north,green)""', '""record(pedestrian,northeast_5th_street)""']";If every change light_north green is eventually followed by calling for help, then record the pedestrian on northeast_5th_street must occur infinitely often.;"G ( ""change(light_north,green)"" -> F ""get_help"" ) -> G F ""record(pedestrian,northeast_5th_street)""";"G(""change(light_north,green)"" -> Fget_help) -> GF""record(pedestrian,northeast_5th_street)""";G(ap_1 -> Fap_0) -> GFap_2
traffic_light.jsonl;"['get_help', '""change(light_west,green)""']";The system must Please get_help and then change light_west green.;"( ""get_help"" U ""change(light_west,green)"" )";"get_help U ""change(light_west,green)""";ap_0 U ap_1
