source;APs;original NL;original LTL;Spot LTL;lifted_LTL
search_and_rescue.jsonl;"['""deliver_aid(safe_victim)""', '""deliver_aid(safe_rescuer)""']";The system must eventually deliver_aid the safe_rescuer and deliver_aid the safe_victim.;"F ( ""deliver_aid(safe_rescuer)"" & ""deliver_aid(safe_victim)"" )";"F(""deliver_aid(safe_rescuer)"" & ""deliver_aid(safe_victim)"")";F(ap_1 & ap_0)
search_and_rescue.jsonl;"['""deliver_aid(injured_victim)""', '""record(safe_person)""']";This controller must always maintain both deliver_aid the injured_victim and record safe_person.;"G ( ""deliver_aid(injured_victim)"" & ""record(safe_person)"" )";"G(""deliver_aid(injured_victim)"" & ""record(safe_person)"")";G(ap_0 & ap_1)
search_and_rescue.jsonl;"['""record(gas_leak)""', '""deliver_aid(injured_hostile)""', '""avoid(nearest_fire_source)""']";If record gas_leak holds, then in the next step avoid the nearest_fire_source persists until deliver_aid the injured_hostile holds, or else avoid the nearest_fire_source holds forever.;"""record(gas_leak)"" -> X ( ( ""avoid(nearest_fire_source)"" U ""deliver_aid(injured_hostile)"" ) | G ""avoid(nearest_fire_source)"" )";"""record(gas_leak)"" -> X((""avoid(nearest_fire_source)"" U ""deliver_aid(injured_hostile)"") | G""avoid(nearest_fire_source)"")";ap_0 -> X((ap_2 U ap_1) | Gap_2)
search_and_rescue.jsonl;"['get_help', '""record(safe_person)""']";Globally, it is not the case that both record safe_person and get_help hold simultaneously.;"G ( ! ( ""record(safe_person)"" & ""get_help"" ) )";"G!(get_help & ""record(safe_person)"")";G!(ap_0 & ap_1)
search_and_rescue.jsonl;"['go_home', '""record(injured_civilian)""']";When record injured_civilian happens, go_home must hold now or in the next step.;"G ( ""record(injured_civilian)"" -> ( ""go_home"" | X ""go_home"" ) )";"G(""record(injured_civilian)"" -> (go_home | Xgo_home))";G(ap_1 -> (ap_0 | Xap_0))
search_and_rescue.jsonl;"['""photo(debris)""']";From some point onwards, photo debris never occurs again.;"F G ! ""photo(debris)""";"FG!""photo(debris)""";FG!ap_0
search_and_rescue.jsonl;"['get_help', '""communicate(safe_victim)""', '""avoid(active_gas_leak)""']";Whenever communicate the safe_victim and avoid the active_gas_leak are equal, avoid the active_gas_leak and get_help are equal as well.;"G ( ( ""communicate(safe_victim)"" <-> ""avoid(active_gas_leak)"" ) -> ( ""avoid(active_gas_leak)"" <-> ""get_help"" ) )";"G((""avoid(active_gas_leak)"" <-> ""communicate(safe_victim)"") -> (""avoid(active_gas_leak)"" <-> get_help))";G((ap_2 <-> ap_1) -> (ap_2 <-> ap_0))
search_and_rescue.jsonl;"['""avoid(active_flood)""', '""record(safe_person)""']";The robot must Eventually, both avoid the active_flood and record safe_person hold simultaneously.;"F ( ""avoid(active_flood)"" & ""record(safe_person)"" )";"F(""avoid(active_flood)"" & ""record(safe_person)"")";F(ap_0 & ap_1)
search_and_rescue.jsonl;"['get_help', 'go_home', '""deliver_aid(injured_rescuer)""']";If every get_help is eventually followed by returning home, then deliver_aid the injured_rescuer must occur infinitely often.;"G ( ""get_help"" -> F ""go_home"" ) -> G F ""deliver_aid(injured_rescuer)""";"G(get_help -> Fgo_home) -> GF""deliver_aid(injured_rescuer)""";G(ap_0 -> Fap_1) -> GFap_2
search_and_rescue.jsonl;"['""photo(safe_victim)""', '""deliver_aid(safe_victim)""']";Both photo safe_victim and deliver_aid the safe_victim hold at every step.;"G ( ""photo(safe_victim)"" & ""deliver_aid(safe_victim)"" )";"G(""deliver_aid(safe_victim)"" & ""photo(safe_victim)"")";G(ap_1 & ap_0)
search_and_rescue.jsonl;"['""communicate(safe_hostile)""']";Talk to the safe_hostile should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""communicate(safe_hostile)"" & X ""communicate(safe_hostile)"" ) )";"!G!(""communicate(safe_hostile)"" & X""communicate(safe_hostile)"")";!G!(ap_0 & Xap_0)
search_and_rescue.jsonl;"['""deliver_aid(safe_victim)""', 'go_home', '""deliver_aid(safe_hostile)""']";If go_home holds, then in the next step deliver_aid the safe_hostile persists until deliver_aid the safe_victim holds, or else deliver_aid the safe_hostile holds forever.;"""go_home"" -> X ( ( ""deliver_aid(safe_hostile)"" U ""deliver_aid(safe_victim)"" ) | G ""deliver_aid(safe_hostile)"" )";"go_home -> X((""deliver_aid(safe_hostile)"" U ""deliver_aid(safe_victim)"") | G""deliver_aid(safe_hostile)"")";ap_1 -> X((ap_2 U ap_0) | Gap_2)
search_and_rescue.jsonl;"['get_help', '""avoid(inactive_unstable_beam)""']";You must eventually avoid the inactive_unstable_beam and get_help.;"F ( ""avoid(inactive_unstable_beam)"" & ""get_help"" )";"F(""avoid(inactive_unstable_beam)"" & get_help)";F(ap_1 & ap_0)
search_and_rescue.jsonl;"['go_home', '""communicate(safe_rescuer)""', '""deliver_aid(safe_rescuer)""']";Whenever communicate the safe_rescuer and go_home are equal, go_home and deliver_aid the safe_rescuer are equal as well.;"G ( ( ""communicate(safe_rescuer)"" <-> ""go_home"" ) -> ( ""go_home"" <-> ""deliver_aid(safe_rescuer)"" ) )";"G((""communicate(safe_rescuer)"" <-> go_home) -> (""deliver_aid(safe_rescuer)"" <-> go_home))";G((ap_1 <-> ap_0) -> (ap_2 <-> ap_0))
search_and_rescue.jsonl;"['""record(gas_leak)""', '""avoid(active_flood)""']";If record gas_leak happens infinitely often, then so does avoid the active_flood.;"G F ""record(gas_leak)"" -> G F ""avoid(active_flood)""";"GF""record(gas_leak)"" -> GF""avoid(active_flood)""";GFap_0 -> GFap_1
search_and_rescue.jsonl;"['get_help', '""communicate(injured_hostile)""', '""avoid(nearest_debris)""']";Whenever neither avoid the nearest_debris nor get_help holds, communicate the injured_hostile eventually holds.;"G ( ! ( ""avoid(nearest_debris)"" & ""get_help"" ) -> F ""communicate(injured_hostile)"" )";"G(!(""avoid(nearest_debris)"" & get_help) -> F""communicate(injured_hostile)"")";G(!(ap_2 & ap_0) -> Fap_1)
search_and_rescue.jsonl;"['""deliver_aid(injured_hostile)""', '""record(unsafe_person)""']";If record unsafe_person ever holds, deliver_aid the injured_hostile must have held beforehand.;"( F ""record(unsafe_person)"" ) -> ( ! ""record(unsafe_person)"" U ( ""deliver_aid(injured_hostile)"" & ! ""record(unsafe_person)"" ) )";"F""record(unsafe_person)"" -> (!""record(unsafe_person)"" U (""deliver_aid(injured_hostile)"" & !""record(unsafe_person)""))";Fap_1 -> (!ap_1 U (ap_0 & !ap_1))
search_and_rescue.jsonl;"['get_help', '""communicate(safe_rescuer)""']";Talk to the safe_rescuer can only happen after requesting assistance.;"! ""communicate(safe_rescuer)"" U ""get_help""";"!""communicate(safe_rescuer)"" U get_help";!ap_1 U ap_0
search_and_rescue.jsonl;"['""communicate(injured_rescuer)""', 'get_help']";The robot must always maintain both get_help and communicate the injured_rescuer.;"G ( ""get_help"" & ""communicate(injured_rescuer)"" )";"G(""communicate(injured_rescuer)"" & get_help)";G(ap_0 & ap_1)
search_and_rescue.jsonl;"['go_home', '""record(debris)""', '""avoid(probable_unstable_beam)""']";If every go_home is eventually followed by recording debris, then avoid the probable_unstable_beam must occur infinitely often.;"G ( ""go_home"" -> F ""record(debris)"" ) -> G F ""avoid(probable_unstable_beam)""";"G(go_home -> F""record(debris)"") -> GF""avoid(probable_unstable_beam)""";G(ap_0 -> Fap_1) -> GFap_2
search_and_rescue.jsonl;"['""communicate(injured_victim)""', '""avoid(probable_debris)""']";In this task, avoid the probable_debris, then communicate the injured_victim.;"( ""avoid(probable_debris)"" U ""communicate(injured_victim)"" )";"""avoid(probable_debris)"" U ""communicate(injured_victim)""";ap_1 U ap_0
search_and_rescue.jsonl;"['""communicate(injured_rescuer)""', 'get_help', 'go_home']";If go_home holds and communicate the injured_rescuer holds next, then get_help holds in the step after that.;"G ( ""go_home"" & X ""communicate(injured_rescuer)"" -> X X ""get_help"" )";"G((go_home & X""communicate(injured_rescuer)"") -> XXget_help)";G((ap_2 & Xap_0) -> XXap_1)
search_and_rescue.jsonl;"['""deliver_aid(injured_victim)""', '""record(safe_person)""', '""record(safe_rescuer)""']";If record safe_person holds, then in the next step record safe_rescuer persists until deliver_aid the injured_victim holds, or else record safe_rescuer holds forever.;"""record(safe_person)"" -> X ( ( ""record(safe_rescuer)"" U ""deliver_aid(injured_victim)"" ) | G ""record(safe_rescuer)"" )";"""record(safe_person)"" -> X((""record(safe_rescuer)"" U ""deliver_aid(injured_victim)"") | G""record(safe_rescuer)"")";ap_1 -> X((ap_2 U ap_0) | Gap_2)
search_and_rescue.jsonl;"['go_home', '""deliver_aid(injured_rescuer)""', '""avoid(impending_debris)""']";Whenever neither go_home nor deliver_aid the injured_rescuer holds, avoid the impending_debris eventually holds.;"G ( ! ( ""go_home"" & ""deliver_aid(injured_rescuer)"" ) -> F ""avoid(impending_debris)"" )";"G(!(""deliver_aid(injured_rescuer)"" & go_home) -> F""avoid(impending_debris)"")";G(!(ap_1 & ap_0) -> Fap_2)
search_and_rescue.jsonl;"['""deliver_aid(safe_rescuer)""', '""photo(unstable_beam)""']";If deliver_aid the safe_rescuer happens infinitely often, then so does photo unstable_beam.;"G F ""deliver_aid(safe_rescuer)"" -> G F ""photo(unstable_beam)""";"GF""deliver_aid(safe_rescuer)"" -> GF""photo(unstable_beam)""";GFap_0 -> GFap_1
search_and_rescue.jsonl;"['""avoid(nearest_gas_leak)""']";The system must eventually, avoid avoiding the nearest_gas_leak.;"F ( ! ""avoid(nearest_gas_leak)"" )";"F!""avoid(nearest_gas_leak)""";F!ap_0
search_and_rescue.jsonl;"['""deliver_aid(safe_hostile)""', '""avoid(inactive_flood)""']";Whenever avoid the inactive_flood holds, from the next step onwards deliver_aid the safe_hostile will eventually hold.;"G ( ""avoid(inactive_flood)"" -> X F ""deliver_aid(safe_hostile)"" )";"G(""avoid(inactive_flood)"" -> XF""deliver_aid(safe_hostile)"")";G(ap_1 -> XFap_0)
search_and_rescue.jsonl;"['go_home', '""photo(safe_rescuer)""']";Our agent must Eventually, both go_home and photo safe_rescuer hold simultaneously.;"F ( ""go_home"" & ""photo(safe_rescuer)"" )";"F(go_home & ""photo(safe_rescuer)"")";F(ap_0 & ap_1)
search_and_rescue.jsonl;['get_help', 'go_home'];Return to base must hold until get_help does, or else go_home holds forever.;"( ""go_home"" U ""get_help"" ) | G ""go_home""";(go_home U get_help) | Ggo_home;(ap_1 U ap_0) | Gap_1
search_and_rescue.jsonl;"['""communicate(injured_rescuer)""', 'get_help', '""record(gas_leak)""']";If communicate the injured_rescuer holds, then in the next step record gas_leak persists until calling for help holds, or else record gas_leak holds forever.;"""communicate(injured_rescuer)"" -> X ( ( ""record(gas_leak)"" U ""get_help"" ) | G ""record(gas_leak)"" )";"""communicate(injured_rescuer)"" -> X((""record(gas_leak)"" U get_help) | G""record(gas_leak)"")";ap_0 -> X((ap_2 U ap_1) | Gap_2)
search_and_rescue.jsonl;"['get_help', '""deliver_aid(safe_hostile)""']";In this task, deliver_aid the safe_hostile, then get_help.;"( ""deliver_aid(safe_hostile)"" U ""get_help"" )";"""deliver_aid(safe_hostile)"" U get_help";ap_1 U ap_0
search_and_rescue.jsonl;['go_home'];From some point onwards, go_home never occurs again.;"F G ! ""go_home""";FG!go_home;FG!ap_0
search_and_rescue.jsonl;"['""communicate(injured_victim)""', 'get_help']";Once communicate the injured_victim has occurred, get_help will never occur again.;"G ( ""communicate(injured_victim)"" -> X G ! ""get_help"" )";"G(""communicate(injured_victim)"" -> XG!get_help)";G(ap_0 -> XG!ap_1)
search_and_rescue.jsonl;"['""deliver_aid(injured_victim)""', '""photo(unsafe_person)""', '""photo(safe_person)""']";If every photo unsafe_person is eventually followed by taking a photo of safe_person, then deliver_aid the injured_victim must occur infinitely often.;"G ( ""photo(unsafe_person)"" -> F ""photo(safe_person)"" ) -> G F ""deliver_aid(injured_victim)""";"G(""photo(unsafe_person)"" -> F""photo(safe_person)"") -> GF""deliver_aid(injured_victim)""";G(ap_1 -> Fap_2) -> GFap_0
search_and_rescue.jsonl;"['""deliver_aid(injured_victim)""']";The system must always avoid deliver_aid the injured_victim.;"G ( ! ""deliver_aid(injured_victim)"" )";"G!""deliver_aid(injured_victim)""";G!ap_0
search_and_rescue.jsonl;"['go_home', '""photo(injured_civilian)""', '""photo(unsafe_civilian)""']";If every photo unsafe_civilian is eventually followed by going back to base, then photo injured_civilian must occur infinitely often.;"G ( ""photo(unsafe_civilian)"" -> F ""go_home"" ) -> G F ""photo(injured_civilian)""";"G(""photo(unsafe_civilian)"" -> Fgo_home) -> GF""photo(injured_civilian)""";G(ap_2 -> Fap_0) -> GFap_1
search_and_rescue.jsonl;"['""communicate(injured_rescuer)""', 'go_home']";Either communicate the injured_rescuer or go_home happens infinitely often.;"G F ""communicate(injured_rescuer)"" | G F ""go_home""";"GF""communicate(injured_rescuer)"" | GFgo_home";GFap_0 | GFap_1
search_and_rescue.jsonl;"['""deliver_aid(injured_hostile)""', '""communicate(safe_rescuer)""']";If communicate the safe_rescuer happens infinitely often, then so does deliver_aid the injured_hostile.;"G F ""communicate(safe_rescuer)"" -> G F ""deliver_aid(injured_hostile)""";"GF""communicate(safe_rescuer)"" -> GF""deliver_aid(injured_hostile)""";GFap_1 -> GFap_0
search_and_rescue.jsonl;"['get_help', '""photo(fire_source)""', '""avoid(nearest_fire_source)""']";Whenever photo fire_source and avoid the nearest fire_source are equal, avoid the nearest fire_source and get_help are equal as well.;"G ( ( ""photo(fire_source)"" <-> ""avoid(nearest_fire_source)"" ) -> ( ""avoid(nearest_fire_source)"" <-> ""get_help"" ) )";"G((""avoid(nearest_fire_source)"" <-> ""photo(fire_source)"") -> (""avoid(nearest_fire_source)"" <-> get_help))";G((ap_2 <-> ap_1) -> (ap_2 <-> ap_0))
search_and_rescue.jsonl;"['""deliver_aid(injured_victim)""', '""avoid(impending_fire_source)""']";In this task, avoid the impending_fire_source, then deliver_aid the injured_victim.;"( ""avoid(impending_fire_source)"" U ""deliver_aid(injured_victim)"" )";"""avoid(impending_fire_source)"" U ""deliver_aid(injured_victim)""";ap_1 U ap_0
search_and_rescue.jsonl;"['get_help', '""deliver_aid(injured_rescuer)""']";You must always maintain both get_help and deliver_aid the injured_rescuer.;"G ( ""get_help"" & ""deliver_aid(injured_rescuer)"" )";"G(""deliver_aid(injured_rescuer)"" & get_help)";G(ap_1 & ap_0)
search_and_rescue.jsonl;"['""avoid(probable_flood)""', 'get_help']";Globally, it is not the case that both avoid the probable_flood and get_help hold simultaneously.;"G ( ! ( ""avoid(probable_flood)"" & ""get_help"" ) )";"G!(""avoid(probable_flood)"" & get_help)";G!(ap_0 & ap_1)
search_and_rescue.jsonl;"['get_help', '""record(injured_civilian)""']";Our agent must Eventually, both get_help and record injured_civilian hold simultaneously.;"F ( ""get_help"" & ""record(injured_civilian)"" )";"F(get_help & ""record(injured_civilian)"")";F(ap_0 & ap_1)
search_and_rescue.jsonl;"['""avoid(probable_flood)""', 'go_home', '""photo(unsafe_victim)""']";Whenever photo unsafe_victim and avoid the probable_flood are equal, avoid the probable_flood and go_home are equal as well.;"G ( ( ""photo(unsafe_victim)"" <-> ""avoid(probable_flood)"" ) -> ( ""avoid(probable_flood)"" <-> ""go_home"" ) )";"G((""avoid(probable_flood)"" <-> ""photo(unsafe_victim)"") -> (""avoid(probable_flood)"" <-> go_home))";G((ap_0 <-> ap_2) -> (ap_0 <-> ap_1))
search_and_rescue.jsonl;"['""deliver_aid(safe_victim)""']";Give aid to the safe_victim holds at all times.;"G ""deliver_aid(safe_victim)""";"G""deliver_aid(safe_victim)""";Gap_0
search_and_rescue.jsonl;"['""communicate(injured_victim)""', '""deliver_aid(safe_victim)""']";Provide assistance to the safe_victim and communicate the injured_victim are mutually exclusive at all times.;"G ! ( ""deliver_aid(safe_victim)"" & ""communicate(injured_victim)"" )";"G!(""communicate(injured_victim)"" & ""deliver_aid(safe_victim)"")";G!(ap_0 & ap_1)
search_and_rescue.jsonl;"['""photo(injured_civilian)""', '""photo(safe_rescuer)""']";Photograph safe_rescuer must keep holding until, from some point on, photo injured_civilian holds infinitely often.;"""photo(safe_rescuer)"" U ( G ( F ""photo(injured_civilian)"" ) )";"""photo(safe_rescuer)"" U GF""photo(injured_civilian)""";ap_1 U GFap_0
search_and_rescue.jsonl;"['""communicate(safe_victim)""']";Talk to the safe_victim holds at all times.;"G ""communicate(safe_victim)""";"G""communicate(safe_victim)""";Gap_0
search_and_rescue.jsonl;"['""photo(fire_source)""', '""avoid(inactive_flood)""']";Either photo fire_source happens infinitely often, or avoid the inactive_flood happens in the next step.;"G F ""photo(fire_source)"" | X ""avoid(inactive_flood)""";"GF""photo(fire_source)"" | X""avoid(inactive_flood)""";GFap_0 | Xap_1
search_and_rescue.jsonl;"['go_home', '""avoid(probable_gas_leak)""']";When avoid the probable_gas_leak happens, go_home must hold now or in the next step.;"G ( ""avoid(probable_gas_leak)"" -> ( ""go_home"" | X ""go_home"" ) )";"G(""avoid(probable_gas_leak)"" -> (go_home | Xgo_home))";G(ap_1 -> (ap_0 | Xap_0))
search_and_rescue.jsonl;"['""deliver_aid(safe_victim)""', '""deliver_aid(safe_hostile)""']";You must always have either deliver_aid the safe_hostile or deliver_aid the safe_victim.;"G ( ""deliver_aid(safe_hostile)"" | ""deliver_aid(safe_victim)"" )";"G(""deliver_aid(safe_hostile)"" | ""deliver_aid(safe_victim)"")";G(ap_1 | ap_0)
search_and_rescue.jsonl;"['""record(safe_victim)""']";Take a video of safe_victim holds at all times.;"G ""record(safe_victim)""";"G""record(safe_victim)""";Gap_0
search_and_rescue.jsonl;"['go_home', '""deliver_aid(injured_rescuer)""']";At every step, deliver_aid the injured_rescuer equals the value of go_home in the next step.;"G ( ""deliver_aid(injured_rescuer)"" <-> X ""go_home"" )";"G(""deliver_aid(injured_rescuer)"" <-> Xgo_home)";G(ap_1 <-> Xap_0)
search_and_rescue.jsonl;"['""deliver_aid(safe_hostile)""']";From some point onwards, deliver_aid the safe_hostile never occurs again.;"F G ! ""deliver_aid(safe_hostile)""";"FG!""deliver_aid(safe_hostile)""";FG!ap_0
search_and_rescue.jsonl;"['go_home', '""communicate(safe_rescuer)""']";Globally, it is not the case that both communicate the safe_rescuer and go_home hold simultaneously.;"G ( ! ( ""communicate(safe_rescuer)"" & ""go_home"" ) )";"G!(""communicate(safe_rescuer)"" & go_home)";G!(ap_1 & ap_0)
search_and_rescue.jsonl;"['get_help', '""communicate(safe_hostile)""', '""avoid(active_unstable_beam)""']";If avoid the active_unstable_beam holds and get_help holds next, then communicate the safe_hostile holds in the step after that.;"G ( ""avoid(active_unstable_beam)"" & X ""get_help"" -> X X ""communicate(safe_hostile)"" )";"G((""avoid(active_unstable_beam)"" & Xget_help) -> XX""communicate(safe_hostile)"")";G((ap_2 & Xap_0) -> XXap_1)
search_and_rescue.jsonl;['get_help'];Get help holds at all times.;"G ""get_help""";Gget_help;Gap_0
search_and_rescue.jsonl;"['get_help', '""photo(injured_rescuer)""']";When photo injured_rescuer happens, get_help must hold now or in the next step.;"G ( ""photo(injured_rescuer)"" -> ( ""get_help"" | X ""get_help"" ) )";"G(""photo(injured_rescuer)"" -> (get_help | Xget_help))";G(ap_1 -> (ap_0 | Xap_0))
search_and_rescue.jsonl;"['""record(gas_leak)""', '""deliver_aid(safe_victim)""', 'go_home']";If record gas_leak holds and go_home holds next, then deliver_aid the safe_victim holds in the step after that.;"G ( ""record(gas_leak)"" & X ""go_home"" -> X X ""deliver_aid(safe_victim)"" )";"G((""record(gas_leak)"" & Xgo_home) -> XX""deliver_aid(safe_victim)"")";G((ap_0 & Xap_2) -> XXap_1)
search_and_rescue.jsonl;"['""communicate(injured_rescuer)""', '""record(fire_source)""', '""record(unsafe_rescuer)""']";If communicate the injured_rescuer holds and record unsafe_rescuer holds next, then record fire_source holds in the step after that.;"G ( ""communicate(injured_rescuer)"" & X ""record(unsafe_rescuer)"" -> X X ""record(fire_source)"" )";"G((""communicate(injured_rescuer)"" & X""record(unsafe_rescuer)"") -> XX""record(fire_source)"")";G((ap_0 & Xap_2) -> XXap_1)
search_and_rescue.jsonl;"['go_home', '""communicate(safe_rescuer)""', '""deliver_aid(safe_rescuer)""']";Whenever neither communicate the safe_rescuer nor deliver_aid the safe_rescuer holds, go_home eventually holds.;"G ( ! ( ""communicate(safe_rescuer)"" & ""deliver_aid(safe_rescuer)"" ) -> F ""go_home"" )";"G(!(""communicate(safe_rescuer)"" & ""deliver_aid(safe_rescuer)"") -> Fgo_home)";G(!(ap_1 & ap_2) -> Fap_0)
search_and_rescue.jsonl;['get_help'];You must eventually, avoid calling for help.;"F ( ! ""get_help"" )";F!get_help;F!ap_0
search_and_rescue.jsonl;"['""record(injured_person)""', '""avoid(inactive_unstable_beam)""']";The robot must Eventually, both avoid the inactive_unstable_beam and record injured_person hold simultaneously.;"F ( ""avoid(inactive_unstable_beam)"" & ""record(injured_person)"" )";"F(""avoid(inactive_unstable_beam)"" & ""record(injured_person)"")";F(ap_1 & ap_0)
search_and_rescue.jsonl;"['""avoid(inactive_debris)""']";Stay away from the inactive_debris holds at all times.;"G ""avoid(inactive_debris)""";"G""avoid(inactive_debris)""";Gap_0
search_and_rescue.jsonl;"['""photo(unstable_beam)""']";Take a picture of unstable_beam holds at all times.;"G ""photo(unstable_beam)""";"G""photo(unstable_beam)""";Gap_0
search_and_rescue.jsonl;"['""photo(debris)""', '""record(injured_rescuer)""']";Our agent must always maintain both photo debris and record injured_rescuer.;"G ( ""photo(debris)"" & ""record(injured_rescuer)"" )";"G(""photo(debris)"" & ""record(injured_rescuer)"")";G(ap_0 & ap_1)
search_and_rescue.jsonl;"['go_home', '""deliver_aid(safe_hostile)""', '""deliver_aid(injured_rescuer)""']";Whenever deliver_aid the injured_rescuer and go_home are equal, go_home and deliver_aid the safe_hostile are equal as well.;"G ( ( ""deliver_aid(injured_rescuer)"" <-> ""go_home"" ) -> ( ""go_home"" <-> ""deliver_aid(safe_hostile)"" ) )";"G((""deliver_aid(injured_rescuer)"" <-> go_home) -> (""deliver_aid(safe_hostile)"" <-> go_home))";G((ap_2 <-> ap_0) -> (ap_1 <-> ap_0))
search_and_rescue.jsonl;"['""photo(safe_victim)""', '""photo(gas_leak)""', '""deliver_aid(injured_rescuer)""']";Whenever neither photo gas_leak nor photo safe_victim holds, deliver_aid the injured_rescuer eventually holds.;"G ( ! ( ""photo(gas_leak)"" & ""photo(safe_victim)"" ) -> F ""deliver_aid(injured_rescuer)"" )";"G(!(""photo(gas_leak)"" & ""photo(safe_victim)"") -> F""deliver_aid(injured_rescuer)"")";G(!(ap_1 & ap_0) -> Fap_2)
search_and_rescue.jsonl;"['""communicate(safe_rescuer)""']";Our agent must eventually, avoid establishing communication with the safe_rescuer.;"F ( ! ""communicate(safe_rescuer)"" )";"F!""communicate(safe_rescuer)""";F!ap_0
search_and_rescue.jsonl;"['""photo(injured_victim)""']";Photograph injured_victim should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""photo(injured_victim)"" & X ""photo(injured_victim)"" ) )";"!G!(""photo(injured_victim)"" & X""photo(injured_victim)"")";!G!(ap_0 & Xap_0)
search_and_rescue.jsonl;['go_home'];Return to base holds at all times.;"G ""go_home""";Ggo_home;Gap_0
search_and_rescue.jsonl;"['""deliver_aid(safe_rescuer)""']";Our agent must always avoid delivering aid to the safe_rescuer.;"G ( ! ""deliver_aid(safe_rescuer)"" )";"G!""deliver_aid(safe_rescuer)""";G!ap_0
search_and_rescue.jsonl;"['""communicate(injured_hostile)""']";Establish communication with the injured_hostile should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""communicate(injured_hostile)"" & X ""communicate(injured_hostile)"" ) )";"!G!(""communicate(injured_hostile)"" & X""communicate(injured_hostile)"")";!G!(ap_0 & Xap_0)
search_and_rescue.jsonl;"['go_home', '""communicate(safe_rescuer)""']";Communicate with the safe_rescuer and go_home will each happen at some point.;"F ""communicate(safe_rescuer)"" & F ""go_home""";"F""communicate(safe_rescuer)"" & Fgo_home";Fap_1 & Fap_0
search_and_rescue.jsonl;['get_help', 'go_home'];Go home must keep holding until, from some point on, get_help holds infinitely often.;"""go_home"" U ( G ( F ""get_help"" ) )";go_home U GFget_help;ap_1 U GFap_0
search_and_rescue.jsonl;['go_home'];From some point onwards, go_home never occurs again.;"F G ! ""go_home""";FG!go_home;FG!ap_0
search_and_rescue.jsonl;"['""deliver_aid(safe_rescuer)""', '""communicate(injured_hostile)""']";Whenever deliver_aid the safe_rescuer holds, from the next step onwards communicate the injured_hostile will eventually hold.;"G ( ""deliver_aid(safe_rescuer)"" -> X F ""communicate(injured_hostile)"" )";"G(""deliver_aid(safe_rescuer)"" -> XF""communicate(injured_hostile)"")";G(ap_0 -> XFap_1)
search_and_rescue.jsonl;"['""deliver_aid(injured_hostile)""', '""avoid(nearest_flood)""']";When avoid the nearest_flood happens, deliver_aid the injured_hostile must hold now or in the next step.;"G ( ""avoid(nearest_flood)"" -> ( ""deliver_aid(injured_hostile)"" | X ""deliver_aid(injured_hostile)"" ) )";"G(""avoid(nearest_flood)"" -> (""deliver_aid(injured_hostile)"" | X""deliver_aid(injured_hostile)""))";G(ap_1 -> (ap_0 | Xap_0))
search_and_rescue.jsonl;"['""communicate(injured_victim)""', '""communicate(safe_hostile)""']";Once communicate the injured_victim has occurred, communicate the safe_hostile will never occur again.;"G ( ""communicate(injured_victim)"" -> X G ! ""communicate(safe_hostile)"" )";"G(""communicate(injured_victim)"" -> XG!""communicate(safe_hostile)"")";G(ap_0 -> XG!ap_1)
search_and_rescue.jsonl;"['get_help', '""deliver_aid(safe_hostile)""', '""photo(unsafe_civilian)""']";If photo unsafe_civilian holds and deliver_aid the safe_hostile holds next, then get_help holds in the step after that.;"G ( ""photo(unsafe_civilian)"" & X ""deliver_aid(safe_hostile)"" -> X X ""get_help"" )";"G((""photo(unsafe_civilian)"" & X""deliver_aid(safe_hostile)"") -> XXget_help)";G((ap_2 & Xap_1) -> XXap_0)
search_and_rescue.jsonl;"['go_home', '""avoid(probable_gas_leak)""']";Go home and avoid the probable_gas_leak never coincide, yet one of them is always true.;"G ( ! ( ""go_home"" & ""avoid(probable_gas_leak)"" ) ) & G ( ""go_home"" | ""avoid(probable_gas_leak)"" )";"G!(""avoid(probable_gas_leak)"" & go_home) & G(""avoid(probable_gas_leak)"" | go_home)";G!(ap_1 & ap_0) & G(ap_1 | ap_0)
search_and_rescue.jsonl;"['""deliver_aid(safe_hostile)""', '""avoid(active_flood)""']";Every avoid the active_flood is directly followed by deliver_aid the safe_hostile in the next step.;"G ( ""avoid(active_flood)"" -> X ""deliver_aid(safe_hostile)"" )";"G(""avoid(active_flood)"" -> X""deliver_aid(safe_hostile)"")";G(ap_1 -> Xap_0)
search_and_rescue.jsonl;"['get_help', 'go_home', '""communicate(safe_victim)""']";Whenever neither get_help nor communicate the safe_victim holds, go_home eventually holds.;"G ( ! ( ""get_help"" & ""communicate(safe_victim)"" ) -> F ""go_home"" )";"G(!(""communicate(safe_victim)"" & get_help) -> Fgo_home)";G(!(ap_2 & ap_0) -> Fap_1)
search_and_rescue.jsonl;"['""deliver_aid(injured_hostile)""', '""photo(flood)""']";Whenever photo flood holds, deliver_aid the injured_hostile holds as well.;"G ( ""photo(flood)"" -> ""deliver_aid(injured_hostile)"" )";"G(""photo(flood)"" -> ""deliver_aid(injured_hostile)"")";G(ap_1 -> ap_0)
search_and_rescue.jsonl;"['""photo(injured_person)""']";Take a photo of injured_person holds at all times.;"G ""photo(injured_person)""";"G""photo(injured_person)""";Gap_0
