source;APs;original NL;original LTL;Spot LTL;lifted_LTL
GLTL.jsonl;['blue_room', 'yellow_room', 'red_room'];at blue_room by using red or yellow_rooms first;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((red_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'red_room'];go into the red_room by way of the blue_room;"F ( ""blue_room"" & F ""red_room"" )";F(blue_room & Fred_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'green_room'];move through the hallway to the blue_room but only if it takes you through a green_room;"F ( ""green_room"" & F ""blue_room"" )";F(green_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room'];at the yellow_room only through the blue_room;"F ( ""blue_room"" & F ""yellow_room"" )";F(blue_room & Fyellow_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'red_room'];move to blue_room through the red_room;"F ( ""red_room"" & F ""blue_room"" )";F(red_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room'];at yellow without going through blue;"( F ( ""yellow_room"" ) & G ( ! ""blue_room"" ) )";Fyellow_room & G!blue_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'yellow_room', 'red_room'];only go through the red or yellow to get to the blue;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((red_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room'];pass through the small blue_room to get to the large yellow_room;"F ( ""blue_room"" & F ""yellow_room"" )";F(blue_room & Fyellow_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'red_room'];walk to the blue_room while avoiding the red_room;"( F ( ""blue_room"" ) & G ( ! ""red_room"" ) )";Fblue_room & G!red_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'green_room'];at the green_room through the blue one;"F ( ""blue_room"" & F ""green_room"" )";F(blue_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'red_room', 'green_room'];go through the red or green_room to get to the blue_room;"F ( ( ""green_room"" | ""red_room"" ) & F ""blue_room"" )";F((green_room | red_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room', 'green_room'];go through the yellow or blue_room to get to the green_room;"F ( ( ""yellow_room"" | ""blue_room"" ) & F ""green_room"" )";F((blue_room | yellow_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['red_room', 'green_room'];at the red area through green area;"F ( ""green_room"" & F ""red_room"" )";F(green_room & Fred_room);F(ap_1 & Fap_0)
GLTL.jsonl;['yellow_room', 'green_room'];at green_room before yellow_room;"F ( ""green_room"" & F ""yellow_room"" )";F(green_room & Fyellow_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'green_room'];at blue_room through green_room;"F ( ""green_room"" & F ""blue_room"" )";F(green_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room'];move through the yellow_room and out into the blue_room;"F ( ""yellow_room"" & F ""blue_room"" )";F(yellow_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room', 'green_room'];go through the yellow or green_room to reach the blue_room;"F ( ( ""green_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((green_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room', 'green_room'];go through the green or the yellow_room to get to the blue_room;"F ( ( ""green_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((green_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room'];move to the large blue_room while avoiding the small yellow_room;"( F ( ""blue_room"" ) & G ( ! ""yellow_room"" ) )";Fblue_room & G!yellow_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'yellow_room'];walk pass the blue_room into the yellow_room;"F ( ""blue_room"" & F ""yellow_room"" )";F(blue_room & Fyellow_room);F(ap_0 & Fap_1)
GLTL.jsonl;['red_room', 'green_room'];atwards the green_room while avoiding the red_room;"( F ( ""green_room"" ) & G ( ! ""red_room"" ) )";Fgreen_room & G!red_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'red_room'];move to the red_room without entering a blue_room;"( F ( ""red_room"" ) & G ( ! ""blue_room"" ) )";Fred_room & G!blue_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'yellow_room'];move to the blue_room avoiding the yellow_room;"( F ( ""blue_room"" ) & G ( ! ""yellow_room"" ) )";Fblue_room & G!yellow_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'green_room'];at blue_room avoiding green;"( F ( ""blue_room"" ) & G ( ! ""green_room"" ) )";Fblue_room & G!green_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'yellow_room'];at the blue_room through the yellow_room;"F ( ""yellow_room"" & F ""blue_room"" )";F(yellow_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'red_room'];go through the blue_room in to the red_room;"F ( ""blue_room"" & F ""red_room"" )";F(blue_room & Fred_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'red_room'];go through the blue_room to the red_room;"F ( ""blue_room"" & F ""red_room"" )";F(blue_room & Fred_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'green_room'];travel to the green_room without going through the blue_room;"( F ( ""green_room"" ) & G ( ! ""blue_room"" ) )";Fgreen_room & G!blue_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'green_room'];travel through the green_room to the blue rectangular room;"F ( ""green_room"" & F ""blue_room"" )";F(green_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'red_room'];move to the red_room move to the chair move the chair into the blue_room;"F ( ""red_room"" & F ""blue_room"" )";F(red_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['red_room', 'green_room'];avoid the red_room when proceeding to the green_room;"( F ( ""green_room"" ) & G ( ! ""red_room"" ) )";Fgreen_room & G!red_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'red_room'];move to red_room move to blue_room;"F ( ""red_room"" & F ""blue_room"" )";F(red_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['red_room', 'green_room'];never follow red path to reach green_room;"( F ( ""green_room"" ) & G ( ! ""red_room"" ) )";Fgreen_room & G!red_room;Fap_1 & G!ap_0
GLTL.jsonl;['yellow_room'];go from the blue room to the red room then to the yellow_room;"F ""yellow_room""";Fyellow_room;Fap_0
GLTL.jsonl;['yellow_room', 'green_room'];the robot must go into the yellow_room by going through the green_room;"F ( ""green_room"" & F ""yellow_room"" )";F(green_room & Fyellow_room);F(ap_1 & Fap_0)
GLTL.jsonl;['yellow_room', 'red_room', 'green_room'];only go through the red or yellow to get to the green;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""green_room"" )";F((red_room | yellow_room) & Fgreen_room);F((ap_1 | ap_0) & Fap_2)
GLTL.jsonl;['yellow_room', 'green_room'];go through the green_room into the yellow_room;"F ( ""green_room"" & F ""yellow_room"" )";F(green_room & Fyellow_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room'];while avoiding yellow navigate to blue;"( F ( ""blue_room"" ) & G ( ! ""yellow_room"" ) )";Fblue_room & G!yellow_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'red_room'];at red_room bring chair back to blue_room;"F ( ""red_room"" & F ""blue_room"" )";F(red_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'red_room'];do not enter the blue_room through the red_room but by the red_room;"( F ( ""blue_room"" ) & G ( ! ""red_room"" ) )";Fblue_room & G!red_room;Fap_0 & G!ap_1
GLTL.jsonl;['yellow_room', 'green_room'];go through yellow_room to get to green_room;"F ( ""yellow_room"" & F ""green_room"" )";F(yellow_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['yellow_room', 'green_room'];at the yellow_room but avoid the green_room;"( F ( ""yellow_room"" ) & G ( ! ""green_room"" ) )";Fyellow_room & G!green_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'yellow_room', 'red_room'];go through the red or yellow_room to the blue_room;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((red_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'red_room'];go into the red_room and push the chair into the blue_room;"F ( ""red_room"" & F ""blue_room"" )";F(red_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room'];go from the red room to the blue_room by going through the yellow_room;"F ( ""yellow_room"" & F ""blue_room"" )";F(yellow_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['red_room', 'green_room'];at the green_room through the room that is not red;"( F ( ""green_room"" ) & G ( ! ""red_room"" ) )";Fgreen_room & G!red_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'green_room'];move from blue_room to blue_room then move to green_room;"F ( ""blue_room"" & F ""green_room"" )";F(blue_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'yellow_room'];move to blue_room not using yellow_room;"( F ( ""blue_room"" ) & G ( ! ""yellow_room"" ) )";Fblue_room & G!yellow_room;Fap_0 & G!ap_1
GLTL.jsonl;['yellow_room', 'red_room'];got to yellow_room without going through red_room;"( F ( ""yellow_room"" ) & G ( ! ""red_room"" ) )";Fyellow_room & G!red_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'yellow_room', 'red_room'];at red or yellow_room to blue_room;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((red_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room', 'green_room'];go through the yellow and blue_room to the green_room;"F ( ( ""blue_room"" | ""yellow_room"" ) & F ""green_room"" )";F((blue_room | yellow_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['blue_room', 'green_room'];at the green_room but avoid the blue_room;"( F ( ""green_room"" ) & G ( ! ""blue_room"" ) )";Fgreen_room & G!blue_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'yellow_room'];walk pass the blue_room into the yellow_room;"F ( ""blue_room"" & F ""yellow_room"" )";F(blue_room & Fyellow_room);F(ap_0 & Fap_1)
GLTL.jsonl;['yellow_room', 'green_room'];always walk through the yellow_room to get to the green_room;"F ( ""yellow_room"" & F ""green_room"" )";F(yellow_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'yellow_room'];do not enter the blue_room through the yellow_room but by the red room;"( F ( ""blue_room"" ) & G ( ! ""yellow_room"" ) )";Fblue_room & G!yellow_room;Fap_0 & G!ap_1
GLTL.jsonl;['yellow_room', 'green_room'];at the green_room and then at the yellow_room;"F ( ""green_room"" & F ""yellow_room"" )";F(green_room & Fyellow_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'red_room'];at the red_room by passing through the blue_room;"F ( ""blue_room"" & F ""red_room"" )";F(blue_room & Fred_room);F(ap_0 & Fap_1)
GLTL.jsonl;['yellow_room', 'green_room'];at the yellow_room and then go into the green_room;"F ( ""yellow_room"" & F ""green_room"" )";F(yellow_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['green_room'];enter the green_room;"F ""green_room""";Fgreen_room;Fap_0
GLTL.jsonl;['blue_room', 'red_room', 'green_room'];the robot has to go through the green or red_room to get to the blue_room;"F ( ( ""red_room"" | ""green_room"" ) & F ""blue_room"" )";F((green_room | red_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['red_room', 'green_room'];go from the blue room to the red_room then push the yellow object from the red_room into the green_room;"F ( ""red_room"" & F ""green_room"" )";F(red_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'red_room', 'green_room'];go through the blue and red_room to the green_room;"F ( ( ""red_room"" | ""blue_room"" ) & F ""green_room"" )";F((blue_room | red_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['red_room', 'green_room'];at the green_room while avoiding the red_room;"( F ( ""green_room"" ) & G ( ! ""red_room"" ) )";Fgreen_room & G!red_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'yellow_room', 'green_room'];at yellow or blue then green;"F ( ( ""yellow_room"" | ""blue_room"" ) & F ""green_room"" )";F((blue_room | yellow_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['blue_room', 'green_room'];atwards the green_room while avoiding the blue_room;"( F ( ""green_room"" ) & G ( ! ""blue_room"" ) )";Fgreen_room & G!blue_room;Fap_1 & G!ap_0
GLTL.jsonl;['red_room', 'green_room'];at red_room get chair bring to green_room;"F ( ""red_room"" & F ""green_room"" )";F(red_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'red_room'];move through a blue_room and into the red_room;"F ( ""blue_room"" & F ""red_room"" )";F(blue_room & Fred_room);F(ap_0 & Fap_1)
GLTL.jsonl;['red_room', 'green_room'];travel through the red_room into the green_room;"F ( ""red_room"" & F ""green_room"" )";F(red_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['yellow_room', 'red_room', 'green_room'];go through either the red or the yellow_room to get to the green_room;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""green_room"" )";F((red_room | yellow_room) & Fgreen_room);F((ap_1 | ap_0) & Fap_2)
GLTL.jsonl;['yellow_room', 'red_room'];go from the blue room to the red_room and then go from the red_room to the yellow_room;"F ( ""red_room"" & F ""yellow_room"" )";F(red_room & Fyellow_room);F(ap_1 & Fap_0)
GLTL.jsonl;['yellow_room', 'red_room'];move to yellow_room not using red_room;"( F ( ""yellow_room"" ) & G ( ! ""red_room"" ) )";Fyellow_room & G!red_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'red_room'];go through the door to the blue_room and continue into the red_room;"F ( ""blue_room"" & F ""red_room"" )";F(blue_room & Fred_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'yellow_room', 'red_room'];go through yellow or red square to get to blue square;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((red_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['yellow_room', 'green_room'];at the yellow_room but only go through the green_room to get there;"F ( ""green_room"" & F ""yellow_room"" )";F(green_room & Fyellow_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'red_room'];move through the hallway to the blue_room but only if it takes you through a red_room;"F ( ""red_room"" & F ""blue_room"" )";F(red_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'green_room'];atwards the blue_room and avoid the green_room;"( F ( ""blue_room"" ) & G ( ! ""green_room"" ) )";Fblue_room & G!green_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'red_room'];enter the blue_room by any room that is not red;"( F ( ""blue_room"" ) & G ( ! ""red_room"" ) )";Fblue_room & G!red_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'yellow_room', 'red_room'];the robot has to go through the red or yellow_room to get to the blue_room;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((red_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'green_room'];walk through any room except the blue_room to enter the green_room;"( F ( ""green_room"" ) & G ( ! ""blue_room"" ) )";Fgreen_room & G!blue_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'red_room'];at the blue_room but avoid the red_room;"( F ( ""blue_room"" ) & G ( ! ""red_room"" ) )";Fblue_room & G!red_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'red_room'];go from the blue_room to the red_room then push the chair to the blue_room;"F ( ""red_room"" & F ""blue_room"" )";F(red_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['yellow_room'];move to the yellow_room and stop after entering;"F ""yellow_room""";Fyellow_room;Fap_0
GLTL.jsonl;['blue_room', 'yellow_room', 'green_room'];move from the yellow box into the green box by way of the blue or red box avoiding the yellow box;"F ( ( ""yellow_room"" | ""blue_room"" ) & F ""green_room"" )";F((blue_room | yellow_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['blue_room', 'yellow_room', 'green_room'];move through the yellow or blue_room to the green_room;"F ( ( ""blue_room"" | ""yellow_room"" ) & F ""green_room"" )";F((blue_room | yellow_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['blue_room', 'yellow_room'];avoiding all but the yellow rectangle travel to the blue area;"F ( ""yellow_room"" & F ""blue_room"" )";F(yellow_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'green_room'];avoiding the green rectangle travel to the blue area;"( F ( ""blue_room"" ) & G ( ! ""green_room"" ) )";Fblue_room & G!green_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'red_room'];avoid red_rooms while going to the blue one;"( F ( ""blue_room"" ) & G ( ! ""red_room"" ) )";Fblue_room & G!red_room;Fap_0 & G!ap_1
GLTL.jsonl;['red_room', 'green_room'];at the red_room and then the green_room;"F ( ""red_room"" & F ""green_room"" )";F(red_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['red_room', 'green_room'];at green but not through red;"( F ( ""green_room"" ) & G ( ! ""red_room"" ) )";Fgreen_room & G!red_room;Fap_1 & G!ap_0
GLTL.jsonl;['red_room', 'green_room'];move to red_room and get object and move to green_room;"F ( ""red_room"" & F ""green_room"" )";F(red_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'yellow_room', 'red_room'];go through the red or yellow_room and at the blue_room;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((red_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room'];at yellow area avoiding blue area;"( F ( ""yellow_room"" ) & G ( ! ""blue_room"" ) )";Fyellow_room & G!blue_room;Fap_1 & G!ap_0
GLTL.jsonl;['yellow_room', 'green_room'];move to the yellow_room by going through the green_room first;"F ( ""green_room"" & F ""yellow_room"" )";F(green_room & Fyellow_room);F(ap_1 & Fap_0)
GLTL.jsonl;['red_room', 'green_room'];at the green_room without passing through the red_room;"( F ( ""green_room"" ) & G ( ! ""red_room"" ) )";Fgreen_room & G!red_room;Fap_1 & G!ap_0
GLTL.jsonl;['red_room'];at the red;"F ""red_room""";Fred_room;Fap_0
GLTL.jsonl;['red_room', 'green_room'];move to the room that isn t red and then move into the green_room;"( F ( ""green_room"" ) & G ( ! ""red_room"" ) )";Fgreen_room & G!red_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'green_room'];at blue_room avoiding green;"( F ( ""blue_room"" ) & G ( ! ""green_room"" ) )";Fblue_room & G!green_room;Fap_0 & G!ap_1
GLTL.jsonl;['yellow_room', 'green_room'];at yellow_room through green_room;"F ( ""green_room"" & F ""yellow_room"" )";F(green_room & Fyellow_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'red_room', 'green_room'];go through the red or the blue_room to get to the green_room;"F ( ( ""red_room"" | ""blue_room"" ) & F ""green_room"" )";F((blue_room | red_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['blue_room', 'yellow_room'];follow the yellow_room to the blue_room;"F ( ""yellow_room"" & F ""blue_room"" )";F(yellow_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['red_room', 'green_room'];at the red_room at the green_room;"F ( ""red_room"" & F ""green_room"" )";F(red_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['yellow_room', 'green_room'];at the green_room only through the yellow_room;"F ( ""yellow_room"" & F ""green_room"" )";F(yellow_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['yellow_room', 'green_room'];at the green_room avoiding the yellow_room;"( F ( ""green_room"" ) & G ( ! ""yellow_room"" ) )";Fgreen_room & G!yellow_room;Fap_1 & G!ap_0
GLTL.jsonl;['yellow_room', 'green_room'];robot c move to the yellow_room and then move to the green_room;"F ( ""yellow_room"" & F ""green_room"" )";F(yellow_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'red_room'];avoid red_rooms while going to the blue one;"( F ( ""blue_room"" ) & G ( ! ""red_room"" ) )";Fblue_room & G!red_room;Fap_0 & G!ap_1
GLTL.jsonl;['yellow_room', 'red_room', 'green_room'];at the green_room through the red or yellow_room;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""green_room"" )";F((red_room | yellow_room) & Fgreen_room);F((ap_1 | ap_0) & Fap_2)
GLTL.jsonl;['blue_room', 'green_room'];move through the green_room and into the blue_room;"F ( ""green_room"" & F ""blue_room"" )";F(green_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'green_room'];at blue_room and then green_room;"F ( ""blue_room"" & F ""green_room"" )";F(blue_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'green_room'];go through green to get to blue;"F ( ""green_room"" & F ""blue_room"" )";F(green_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['yellow_room', 'green_room'];at yellow via green;"F ( ""green_room"" & F ""yellow_room"" )";F(green_room & Fyellow_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room'];go from the red room to the blue_room by going through the yellow_room;"F ( ""yellow_room"" & F ""blue_room"" )";F(yellow_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['yellow_room', 'green_room'];cross the yellow_room only to reach the green_room;"F ( ""yellow_room"" & F ""green_room"" )";F(yellow_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'green_room'];avoid the blue_room and continue to the green_room;"( F ( ""green_room"" ) & G ( ! ""blue_room"" ) )";Fgreen_room & G!blue_room;Fap_1 & G!ap_0
GLTL.jsonl;['red_room', 'green_room'];get to the green area by avoiding the red_room;"( F ( ""green_room"" ) & G ( ! ""red_room"" ) )";Fgreen_room & G!red_room;Fap_1 & G!ap_0
GLTL.jsonl;['yellow_room', 'red_room', 'green_room'];move toward either the red or yellow_room then into the green_room;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""green_room"" )";F((red_room | yellow_room) & Fgreen_room);F((ap_1 | ap_0) & Fap_2)
GLTL.jsonl;['yellow_room', 'green_room'];walk pass the yellow_room into the green_room;"F ( ""yellow_room"" & F ""green_room"" )";F(yellow_room & Fgreen_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'green_room'];at the blue_room but do not pass through the green_room on your way;"( F ( ""blue_room"" ) & G ( ! ""green_room"" ) )";Fblue_room & G!green_room;Fap_0 & G!ap_1
GLTL.jsonl;['red_room', 'green_room'];move to the large red_room by passing through the small green_room;"F ( ""green_room"" & F ""red_room"" )";F(green_room & Fred_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room'];at the blue_room then to then yellow_room;"F ( ""blue_room"" & F ""yellow_room"" )";F(blue_room & Fyellow_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'red_room', 'green_room'];go through red or blue to get to green;"F ( ( ""red_room"" | ""blue_room"" ) & F ""green_room"" )";F((blue_room | red_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['yellow_room', 'green_room'];at green but not through yellow;"( F ( ""green_room"" ) & G ( ! ""yellow_room"" ) )";Fgreen_room & G!yellow_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'yellow_room'];at the blue_room keep going and stop when you reach the yellow_room;"F ( ""blue_room"" & F ""yellow_room"" )";F(blue_room & Fyellow_room);F(ap_0 & Fap_1)
GLTL.jsonl;['blue_room', 'red_room', 'green_room'];move from the red box into the green box by way of the blue or red box avoiding the yellow box;"F ( ( ""red_room"" | ""blue_room"" ) & F ""green_room"" )";F((blue_room | red_room) & Fgreen_room);F((ap_0 | ap_1) & Fap_2)
GLTL.jsonl;['yellow_room', 'green_room'];enter into the room that is not green and continue through that room into the yellow_room;"( F ( ""yellow_room"" ) & G ( ! ""green_room"" ) )";Fyellow_room & G!green_room;Fap_0 & G!ap_1
GLTL.jsonl;['red_room', 'green_room'];progress through green rectangle room to the large red_room;"F ( ""green_room"" & F ""red_room"" )";F(green_room & Fred_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room', 'red_room'];go through the yellow or red_room and enter the blue_room;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((red_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room', 'yellow_room'];enter any room that isn t blue to end up in the yellow_room;"( F ( ""yellow_room"" ) & G ( ! ""blue_room"" ) )";Fyellow_room & G!blue_room;Fap_1 & G!ap_0
GLTL.jsonl;['red_room', 'green_room'];move to the large red_room while avoiding the small green_room;"( F ( ""red_room"" ) & G ( ! ""green_room"" ) )";Fred_room & G!green_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'red_room'];at the blue_room through the room that is not red;"( F ( ""blue_room"" ) & G ( ! ""red_room"" ) )";Fblue_room & G!red_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'green_room'];walk through any room except the green_room to enter the blue_room;"( F ( ""blue_room"" ) & G ( ! ""green_room"" ) )";Fblue_room & G!green_room;Fap_0 & G!ap_1
GLTL.jsonl;['blue_room', 'green_room'];the robot goes through green to get to blue;"F ( ""green_room"" & F ""blue_room"" )";F(green_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['yellow_room', 'green_room'];at the green_room while avoiding the yellow_rooms;"( F ( ""green_room"" ) & G ( ! ""yellow_room"" ) )";Fgreen_room & G!yellow_room;Fap_1 & G!ap_0
GLTL.jsonl;['blue_room', 'yellow_room', 'red_room'];go through the passage into the blue_room but only if you go through a yellow or red_room first;"F ( ( ""red_room"" | ""yellow_room"" ) & F ""blue_room"" )";F((red_room | yellow_room) & Fblue_room);F((ap_2 | ap_1) & Fap_0)
GLTL.jsonl;['blue_room'];i want you to go into the blue_room;"F ""blue_room""";Fblue_room;Fap_0
GLTL.jsonl;['blue_room', 'red_room'];at red_room at blue_room;"F ( ""red_room"" & F ""blue_room"" )";F(red_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'red_room'];go through the red and to the blue;"( F ( ""blue_room"" ) & G ( ! ""red_room"" ) )";Fblue_room & G!red_room;Fap_0 & G!ap_1
GLTL.jsonl;['red_room'];go into the red_room;"F ""red_room""";Fred_room;Fap_0
GLTL.jsonl;['blue_room'];go from the blue_room to the red room then to the blue_room;"F ""blue_room""";Fblue_room;Fap_0
GLTL.jsonl;['blue_room', 'red_room'];enter the blue_room by way of the red_room;"F ( ""red_room"" & F ""blue_room"" )";F(red_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['blue_room', 'red_room'];go into the red_room and move the chair to the blue_room;"F ( ""red_room"" & F ""blue_room"" )";F(red_room & Fblue_room);F(ap_1 & Fap_0)
GLTL.jsonl;['yellow_room', 'red_room', 'green_room'];took the yellow_room to the red_room and the green_room to the red_room;"F ( ( ""green_room"" | ""yellow_room"" ) & F ""red_room"" )";F((green_room | yellow_room) & Fred_room);F((ap_2 | ap_0) & Fap_1)
